ensembl_id,gene_symbol
ENSG00000237883,DGUOK-AS1
ENSG00000242327,AC023906.1
ENSG00000232618,AL355304.1
ENSG00000288045,
ENSG00000124701,APOBEC2
ENSG00000177463,NR2C2
ENSG00000258227,CLEC5A
ENSG00000169592,INO80E
ENSG00000249176,AC027801.3
ENSG00000268163,AC004076.1
ENSG00000120805,ARL1
ENSG00000254598,CSNK2A3
ENSG00000157017,GHRL
ENSG00000176208,ATAD5
ENSG00000125450,NUP85
ENSG00000276957,AL158063.1
ENSG00000283312,AC017104.4
ENSG00000263029,AC136624.3
ENSG00000134864,GGACT
ENSG00000186010,NDUFA13
ENSG00000130304,SLC27A1
ENSG00000128655,PDE11A
ENSG00000166432,ZMAT1
ENSG00000170275,CRTAP
ENSG00000225152,AL160290.1
ENSG00000268707,AL158151.4
ENSG00000170689,HOXB9
ENSG00000254707,AC104237.1
ENSG00000011114,BTBD7
ENSG00000134247,PTGFRN
ENSG00000182372,CLN8
ENSG00000207983,MIR613
ENSG00000188917,TRMT2B
ENSG00000288972,
ENSG00000279536,AC093458.2
ENSG00000171425,ZNF581
ENSG00000236172,MIR7515HG
ENSG00000177731,FLII
ENSG00000259278,AC087878.1
ENSG00000224578,HNRNPA1P48
ENSG00000279146,AC063926.2
ENSG00000238079,AL356121.1
ENSG00000273487,AC104836.1
ENSG00000254363,AC011379.2
ENSG00000214188,ST7-OT4
ENSG00000279358,AP002833.3
ENSG00000149474,KAT14
ENSG00000136457,CHAD
ENSG00000164631,ZNF12
ENSG00000233594,BTF3P5
ENSG00000204209,DAXX
ENSG00000219784,AL138729.1
ENSG00000278744,AL449363.1
ENSG00000279818,AP002991.2
ENSG00000187144,SPATA21
ENSG00000206880,RNU6-1310P
ENSG00000242699,RN7SL516P
ENSG00000260495,AC009148.1
ENSG00000215305,VPS16
ENSG00000260920,AL031985.3
ENSG00000232310,AL078590.3
ENSG00000252633,RN7SKP282
ENSG00000232792,FTH1P25
ENSG00000279098,AC097460.3
ENSG00000255817,AC025576.2
ENSG00000266150,MIR4711
ENSG00000230789,ARHGAP26-IT1
ENSG00000206149,HERC2P9
ENSG00000179101,AL590139.1
ENSG00000267919,AC009955.2
ENSG00000254287,AC007991.4
ENSG00000258881,AC007040.2
ENSG00000226499,AL136380.1
ENSG00000249373,AC093879.2
ENSG00000175985,PLEKHD1
ENSG00000275888,AC132872.3
ENSG00000172943,PHF8
ENSG00000136327,NKX2-8
ENSG00000256673,AC141557.1
ENSG00000242880,AC046136.1
ENSG00000259772,AC012236.1
ENSG00000172878,METAP1D
ENSG00000254484,AP002336.1
ENSG00000273356,LINC02019
ENSG00000227358,AL354861.1
ENSG00000279357,AC007224.2
ENSG00000276188,AC069234.4
ENSG00000164329,PAPD4
ENSG00000160221,C21orf33
ENSG00000125753,VASP
ENSG00000006282,SPATA20
ENSG00000138778,CENPE
ENSG00000277575,AL162233.1
ENSG00000198673,FAM19A2
ENSG00000237289,CKMT1B
ENSG00000230565,ZNF32-AS2
ENSG00000260796,AC145285.3
ENSG00000167637,ZNF283
ENSG00000284633,AL031590.1
ENSG00000235991,BX293995.1
ENSG00000070476,ZXDC
ENSG00000113638,TTC33
ENSG00000287381,
ENSG00000092203,TOX4
ENSG00000176953,NFATC2IP
ENSG00000272701,MESTIT1
ENSG00000186480,INSIG1
ENSG00000250076,AC017013.1
ENSG00000284574,MIR6787
ENSG00000157429,ZNF19
ENSG00000273249,BX649632.1
ENSG00000175946,KLHL38
ENSG00000238300,SNORD121B
ENSG00000256071,AC084291.1
ENSG00000267491,AC100788.1
ENSG00000233868,AC009302.1
ENSG00000177182,CLVS1
ENSG00000128524,ATP6V1F
ENSG00000280332,AC020917.4
ENSG00000260698,AL591848.3
ENSG00000249252,AC098829.1
ENSG00000241990,PRR34-AS1
ENSG00000142546,NOSIP
ENSG00000276141,WHAMMP3
ENSG00000253509,AC104393.1
ENSG00000234742,AC144530.1
ENSG00000237756,AL592435.2
ENSG00000248415,GAPDHP61
ENSG00000234933,CDC42P1
ENSG00000276403,AC105105.5
ENSG00000270270,BNIP3P10
ENSG00000166670,MMP10
ENSG00000181350,LRRC75A
ENSG00000271018,AC013244.1
ENSG00000205744,DENND1C
ENSG00000213214,ARHGEF35
ENSG00000201830,RF00019
ENSG00000270469,AC006557.5
ENSG00000286244,
ENSG00000230521,HCG4P7
ENSG00000143575,HAX1
ENSG00000170684,ZNF296
ENSG00000153310,FAM49B
ENSG00000233926,AL591368.1
ENSG00000271973,AC141002.1
ENSG00000272374,Z97832.2
ENSG00000151650,VENTX
ENSG00000138078,PREPL
ENSG00000164307,ERAP1
ENSG00000189367,KIAA0408
ENSG00000199646,RNU6-1272P
ENSG00000187726,DNAJB13
ENSG00000251009,AC133961.1
ENSG00000172534,HCFC1
ENSG00000288882,
ENSG00000185345,PRKN
ENSG00000203441,LINC00449
ENSG00000004776,HSPB6
ENSG00000230787,PSAT1P3
ENSG00000196199,MPHOSPH8
ENSG00000164692,COL1A2
ENSG00000111653,ING4
ENSG00000163832,ELP6
ENSG00000164815,ORC5
ENSG00000226087,AC073283.2
ENSG00000157734,SNX22
ENSG00000235586,AC011247.2
ENSG00000214282,KRT8P14
ENSG00000275778,AC018630.2
ENSG00000225118,AL392103.1
ENSG00000287432,
ENSG00000235169,SMIM1
ENSG00000248332,TUB-AS1
ENSG00000236921,AL157937.1
ENSG00000230516,AL589642.2
ENSG00000171824,EXOSC10
ENSG00000280620,SCAANT1
ENSG00000173338,KCNK7
ENSG00000257456,AC009320.1
ENSG00000254132,MTND6P3
ENSG00000276853,AC026124.2
ENSG00000290817,
ENSG00000112964,GHR
ENSG00000233547,AL158212.2
ENSG00000236483,MTND2P40
ENSG00000228124,AL096678.1
ENSG00000265194,AL359922.2
ENSG00000234784,AL606517.2
ENSG00000259946,BX005019.1
ENSG00000127337,YEATS4
ENSG00000137275,RIPK1
ENSG00000275026,GXYLT1P4
ENSG00000225284,AC018693.1
ENSG00000162997,PRORSD1P
ENSG00000188997,KCTD21
ENSG00000225731,AP001627.1
ENSG00000272359,RNU4-89P
ENSG00000231378,NDUFAF4P4
ENSG00000207821,MIR640
ENSG00000281741,AC241377.3
ENSG00000147874,HAUS6
ENSG00000240787,AC092916.2
ENSG00000258787,AC091078.2
ENSG00000233324,EEF1A1P34
ENSG00000164576,SAP30L
ENSG00000203643,AC012456.1
ENSG00000082482,KCNK2
ENSG00000256282,AC112694.1
ENSG00000158806,NPM2
ENSG00000286411,
ENSG00000286203,
ENSG00000259376,AC090907.1
ENSG00000188263,IL17REL
ENSG00000283197,AC103706.3
ENSG00000290085,
ENSG00000229117,RPL41
ENSG00000198918,RPL39
ENSG00000287098,
ENSG00000253175,AC023632.1
ENSG00000203814,HIST2H2BF
ENSG00000250471,GMPSP1
ENSG00000100281,HMGXB4
ENSG00000288908,
ENSG00000229376,CICP3
ENSG00000204622,HLA-J
ENSG00000240915,AC120042.1
ENSG00000230201,ATP6V0CP1
ENSG00000234380,LINC01426
ENSG00000165370,GPR101
ENSG00000250234,AC025754.1
ENSG00000290981,
ENSG00000227056,RPL6P2
ENSG00000146476,ARMT1
ENSG00000173276,ZBTB21
ENSG00000262814,MRPL12
ENSG00000137463,MGARP
ENSG00000162695,SLC30A7
ENSG00000115211,EIF2B4
ENSG00000240373,SEC62-AS1
ENSG00000087128,TMPRSS11E
ENSG00000256238,SUPT16HP1
ENSG00000261557,EEF1A1P38
ENSG00000176771,NCKAP5
ENSG00000213316,LTC4S
ENSG00000205971,AC074389.1
ENSG00000132781,MUTYH
ENSG00000225916,AC007879.2
ENSG00000156535,CD109
ENSG00000184292,TACSTD2
ENSG00000148834,GSTO1
ENSG00000277740,RF00017
ENSG00000136514,RTP4
ENSG00000197585,AC068051.1
ENSG00000232859,LYRM9
ENSG00000270335,AC093159.2
ENSG00000144736,SHQ1
ENSG00000133983,COX16
ENSG00000108379,WNT3
ENSG00000231666,LINC01704
ENSG00000185523,SPATA45
ENSG00000037474,NSUN2
ENSG00000214273,AGGF1P1
ENSG00000264940,SNORD3C
ENSG00000273363,AL353801.3
ENSG00000232682,AL592430.1
ENSG00000258699,AL357093.1
ENSG00000238286,SLC35E1P1
ENSG00000233532,LINC00460
ENSG00000249816,LINC00964
ENSG00000235023,AP001626.1
ENSG00000266401,AP002478.1
ENSG00000257364,VENTXP3
ENSG00000200556,RNU6-103P
ENSG00000186814,ZSCAN30
ENSG00000167491,GATAD2A
ENSG00000124334,IL9R
ENSG00000284433,MIR1914
ENSG00000274258,MIR6728
ENSG00000232027,AL671986.1
ENSG00000279845,AC097372.3
ENSG00000253187,HOXA10-AS
ENSG00000265643,AC119868.2
ENSG00000186889,TMEM17
ENSG00000157224,CLDN12
ENSG00000284657,AL031432.5
ENSG00000119414,PPP6C
ENSG00000187672,ERC2
ENSG00000206654,RNU6-608P
ENSG00000270812,AC002069.2
ENSG00000145736,GTF2H2
ENSG00000116478,HDAC1
ENSG00000228030,AC019084.1
ENSG00000260171,AC008269.2
ENSG00000236152,MRPS36P1
ENSG00000281903,LINC02246
ENSG00000185641,AC034236.1
ENSG00000104812,GYS1
ENSG00000279637,AC018445.3
ENSG00000224132,AC112715.1
ENSG00000136104,RNASEH2B
ENSG00000128944,KNSTRN
ENSG00000272462,U91328.1
ENSG00000197870,PRB3
ENSG00000250569,NTAN1P2
ENSG00000228423,AL357552.2
ENSG00000075336,TIMM21
ENSG00000234062,AL390879.1
ENSG00000213985,AC078899.1
ENSG00000102125,TAZ
ENSG00000105085,MED26
ENSG00000109919,MTCH2
ENSG00000288960,
ENSG00000218186,KRT8P43
ENSG00000223375,AC096638.1
ENSG00000277437,MIR3687-1
ENSG00000187833,C2orf78
ENSG00000150457,LATS2
ENSG00000106460,TMEM106B
ENSG00000151092,NGLY1
ENSG00000261227,AC140912.1
ENSG00000128050,PAICS
ENSG00000257246,PHBP19
ENSG00000232693,AC012370.1
ENSG00000132300,PTCD3
ENSG00000286752,
ENSG00000241170,AP001992.1
ENSG00000188525,AC010969.1
ENSG00000178035,IMPDH2
ENSG00000281593,AC006978.2
ENSG00000236900,TIMM9P1
ENSG00000257704,INAFM1
ENSG00000230581,ACTG1P14
ENSG00000288067,
ENSG00000257643,AC084824.2
ENSG00000236577,SNRPGP14
ENSG00000287002,
ENSG00000162687,KCNT2
ENSG00000266473,AC007448.3
ENSG00000143256,PFDN2
ENSG00000231148,HMGB1P7
ENSG00000117305,HMGCL
ENSG00000213523,SRA1
ENSG00000213246,SUPT4H1
ENSG00000279805,Z95114.3
ENSG00000157119,KLHL40
ENSG00000265845,AC024267.4
ENSG00000288988,
ENSG00000206228,HNRNPA1P4
ENSG00000286011,
ENSG00000131828,PDHA1
ENSG00000165304,MELK
ENSG00000124217,MOCS3
ENSG00000224403,DPPA2P3
ENSG00000180479,ZNF571
ENSG00000249771,AC108210.1
ENSG00000230609,AL513185.2
ENSG00000103363,ELOB
ENSG00000066651,TRMT11
ENSG00000178233,TMEM151B
ENSG00000224117,PTPN2P2
ENSG00000179774,ATOH7
ENSG00000012822,CALCOCO1
ENSG00000269951,AC090181.2
ENSG00000186716,BCR
ENSG00000004866,ST7
ENSG00000170688,OR5E1P
ENSG00000135441,BLOC1S1
ENSG00000260082,AC106886.1
ENSG00000289102,
ENSG00000249207,AC079921.1
ENSG00000251111,FCF1P8
ENSG00000262902,MTCO1P40
ENSG00000238184,CD81-AS1
ENSG00000225043,RPL18AP2
ENSG00000289050,
ENSG00000224473,CCND3P1
ENSG00000267293,AC012569.1
ENSG00000202497,RNU6-898P
ENSG00000237992,LINC01808
ENSG00000286482,
ENSG00000229618,AC011287.1
ENSG00000069018,TRPC7
ENSG00000133226,SRRM1
ENSG00000260891,AC020978.3
ENSG00000240211,AC092849.1
ENSG00000163810,TGM4
ENSG00000204099,NEU4
ENSG00000213386,AC022217.1
ENSG00000177807,KCNJ10
ENSG00000244041,LINC01011
ENSG00000223220,RF00019
ENSG00000290695,
ENSG00000042286,AIFM2
ENSG00000276362,AC010087.1
ENSG00000179981,TSHZ1
ENSG00000257443,AC068305.2
ENSG00000065665,SEC61A2
ENSG00000274070,CASTOR2
ENSG00000086717,PPEF1
ENSG00000213755,AC093270.1
ENSG00000207167,RNU6-1340P
ENSG00000257105,AC006581.1
ENSG00000229036,VDAC1P8
ENSG00000163558,PRKCI
ENSG00000291024,
ENSG00000289934,
ENSG00000275759,AC026367.3
ENSG00000280073,AL157996.1
ENSG00000266777,SH3GL1P1
ENSG00000260585,AL359851.1
ENSG00000152672,CLEC4F
ENSG00000178372,CALML5
ENSG00000163684,RPP14
ENSG00000134183,GNAT2
ENSG00000287524,
ENSG00000285667,
ENSG00000164211,STARD4
ENSG00000204116,CHIC1
ENSG00000287258,
ENSG00000214832,UPF3AP2
ENSG00000131686,CA6
ENSG00000248027,AP001351.1
ENSG00000165591,FAAH2
ENSG00000207362,RNU6-422P
ENSG00000284730,AC068987.5
ENSG00000286417,
ENSG00000198336,MYL4
ENSG00000244405,ETV5
ENSG00000239470,AC011979.1
ENSG00000150627,WDR17
ENSG00000228071,RPL7P47
ENSG00000235802,HCFC1-AS1
ENSG00000283154,IQCJ-SCHIP1
ENSG00000205423,CNEP1R1
ENSG00000261543,AC010931.3
ENSG00000103222,ABCC1
ENSG00000291104,
ENSG00000267408,AC011498.5
ENSG00000116035,VAX2
ENSG00000246016,LINC01513
ENSG00000088888,MAVS
ENSG00000162714,ZNF496
ENSG00000124602,UNC5CL
ENSG00000226643,AL513314.1
ENSG00000227124,ZNF717
ENSG00000244510,AC008267.6
ENSG00000205927,OLIG2
ENSG00000148396,SEC16A
ENSG00000279628,AC131280.1
ENSG00000258315,C17orf49
ENSG00000255387,AC015689.2
ENSG00000197256,KANK2
ENSG00000277950,RF00017
ENSG00000258927,AL133467.2
ENSG00000280037,AC092653.2
ENSG00000167634,NLRP7
ENSG00000182154,MRPL41
ENSG00000132010,ZNF20
ENSG00000172432,GTPBP2
ENSG00000204104,TRAF3IP1
ENSG00000145687,SSBP2
ENSG00000274215,AC106028.4
ENSG00000263613,AC024619.2
ENSG00000288835,
ENSG00000206991,RNU6-610P
ENSG00000069974,RAB27A
ENSG00000116406,EDEM3
ENSG00000146410,MTFR2
ENSG00000221923,ZNF880
ENSG00000151065,DCP1B
ENSG00000153560,UBP1
ENSG00000153898,MCOLN2
ENSG00000153395,LPCAT1
ENSG00000179967,PPP1R14BP3
ENSG00000283755,CPHXL
ENSG00000230569,AC114763.2
ENSG00000233860,AC107072.2
ENSG00000274584,AP001282.2
ENSG00000245848,CEBPA
ENSG00000235156,TMEM30CP
ENSG00000247121,AC009126.1
ENSG00000240677,MYL6P4
ENSG00000177669,MBOAT4
ENSG00000266570,MIR5579
ENSG00000185834,RPL12P4
ENSG00000188620,HMX3
ENSG00000278311,GGNBP2
ENSG00000203565,AL450313.1
ENSG00000214140,PRCD
ENSG00000228481,U51244.1
ENSG00000142552,RCN3
ENSG00000239553,RN7SL12P
ENSG00000123933,MXD4
ENSG00000278637,HIST1H4A
ENSG00000233186,KLF4P1
ENSG00000223979,SMCR2
ENSG00000273353,AL008718.3
ENSG00000164647,STEAP1
ENSG00000172273,HINFP
ENSG00000271830,AC012213.4
ENSG00000136939,OR1L4
ENSG00000226393,IFNA20P
ENSG00000283991,AC017000.1
ENSG00000266203,MIR5585
ENSG00000221680,MIR1278
ENSG00000109323,MANBA
ENSG00000290642,
ENSG00000156304,SCAF4
ENSG00000231655,AC011742.2
ENSG00000236810,ELOA-AS1
ENSG00000290395,
ENSG00000255568,BRWD1-AS2
ENSG00000103066,PLA2G15
ENSG00000185010,F8
ENSG00000116005,PCYOX1
ENSG00000035862,TIMP2
ENSG00000263126,AC040162.3
ENSG00000243927,MRPS6
ENSG00000086289,EPDR1
ENSG00000221760,MIR548J
ENSG00000268324,LRRC2-AS1
ENSG00000261819,AC138932.3
ENSG00000232783,FRG2FP
ENSG00000135643,KCNMB4
ENSG00000050628,PTGER3
ENSG00000235035,AC005234.1
ENSG00000251791,SCARNA6
ENSG00000255319,ENPP7P8
ENSG00000258736,AL583722.3
ENSG00000228842,PCDH9-AS2
ENSG00000261186,LINC01238
ENSG00000277147,LINC00869
ENSG00000279811,AC093330.2
ENSG00000262140,AC010653.1
ENSG00000280033,AC116407.4
ENSG00000085382,HACE1
ENSG00000242999,RN7SL239P
ENSG00000278413,RF02271
ENSG00000230312,AC234782.1
ENSG00000250896,RNPS1P1
ENSG00000165863,C10orf82
ENSG00000257037,RARSP1
ENSG00000005007,UPF1
ENSG00000201028,RNU6-151P
ENSG00000184056,VPS33B
ENSG00000165115,KIF27
ENSG00000185513,L3MBTL1
ENSG00000237594,AP000251.1
ENSG00000185130,HIST1H2BL
ENSG00000202538,RNU4-2
ENSG00000263526,MIR378G
ENSG00000174944,P2RY14
ENSG00000243648,AC109454.1
ENSG00000166900,STX3
ENSG00000286886,
ENSG00000138892,TTLL8
ENSG00000289084,
ENSG00000199363,RF00092
ENSG00000145041,DCAF1
ENSG00000264017,RN7SL336P
ENSG00000253284,AC092828.1
ENSG00000288966,
ENSG00000277999,AC009093.6
ENSG00000197980,LEKR1
ENSG00000167131,CCDC103
ENSG00000135469,COQ10A
ENSG00000199755,RF00019
ENSG00000262815,AC087501.2
ENSG00000144410,CPO
ENSG00000288979,
ENSG00000171843,MLLT3
ENSG00000289887,
ENSG00000247746,USP51
ENSG00000201807,RF00443
ENSG00000230536,AL360268.1
ENSG00000104805,NUCB1
ENSG00000277840,AC026368.1
ENSG00000104894,CD37
ENSG00000007952,NOX1
ENSG00000259686,HNRNPA1P71
ENSG00000261519,AC010542.4
ENSG00000276768,AL121890.2
ENSG00000213064,SFT2D2
ENSG00000248909,HMGB1P21
ENSG00000200534,SNORA33
ENSG00000251468,AC135352.1
ENSG00000251301,LINC02384
ENSG00000200840,RNU6-82P
ENSG00000109072,VTN
ENSG00000266922,AC008543.3
ENSG00000101194,SLC17A9
ENSG00000185246,PRPF39
ENSG00000277371,RF00017
ENSG00000226332,AL354836.1
ENSG00000167996,FTH1
ENSG00000251637,AP003716.1
ENSG00000168938,PPIC
ENSG00000230330,HMGN2P3
ENSG00000235194,PPP1R3E
ENSG00000128271,ADORA2A
ENSG00000264546,AC008026.3
ENSG00000264534,MIR378B
ENSG00000217746,AL096800.1
ENSG00000289262,
ENSG00000198863,RUNDC1
ENSG00000249930,AC007016.1
ENSG00000152413,HOMER1
ENSG00000150281,CTF1
ENSG00000226194,LINC02519
ENSG00000242498,ARPIN
ENSG00000258346,AC079384.1
ENSG00000286613,
ENSG00000009724,MASP2
ENSG00000145741,BTF3
ENSG00000183718,TRIM52
ENSG00000250733,C8orf17
ENSG00000066739,ATG2B
ENSG00000170537,TMC7
ENSG00000105668,UPK1A
ENSG00000236187,GJA6P
ENSG00000279214,AL109659.3
ENSG00000162959,MEMO1
ENSG00000227896,AL731569.1
ENSG00000185742,C11orf87
ENSG00000288820,
ENSG00000233275,AC009238.2
ENSG00000249558,RCC2P4
ENSG00000251730,RF00394
ENSG00000217060,AL135903.1
ENSG00000137090,DMRT1
ENSG00000287000,
ENSG00000282393,AC016588.2
ENSG00000109475,RPL34
ENSG00000233222,AL513523.3
ENSG00000197763,TXNRD3
ENSG00000010803,SCMH1
ENSG00000259022,DNAJC8P1
ENSG00000259299,AC061965.1
ENSG00000267437,AC012309.2
ENSG00000234928,LINC01659
ENSG00000256671,LIMS4
ENSG00000135423,GLS2
ENSG00000271215,RPL21P136
ENSG00000289138,
ENSG00000240970,RPL23AP64
ENSG00000164542,KIAA0895
ENSG00000102931,ARL2BP
ENSG00000141568,FOXK2
ENSG00000040487,PQLC2
ENSG00000187609,EXD3
ENSG00000122692,SMU1
ENSG00000270986,HMGB1P51
ENSG00000287671,
ENSG00000257979,SNRPGP18
ENSG00000275381,AC019206.1
ENSG00000182541,LIMK2
ENSG00000290013,
ENSG00000273230,AC102953.2
ENSG00000266288,AP005671.1
ENSG00000254423,AC087203.1
ENSG00000240143,AL023653.1
ENSG00000155966,AFF2
ENSG00000223443,USP17L2
ENSG00000273473,BX649601.1
ENSG00000169814,BTD
ENSG00000291107,
ENSG00000249456,AL731577.2
ENSG00000213305,HNRNPCP6
ENSG00000152518,ZFP36L2
ENSG00000115425,PECR
ENSG00000221771,MIR1205
ENSG00000279092,AC025678.3
ENSG00000265121,AC068594.2
ENSG00000231564,EIF4A1P11
ENSG00000254758,AP000889.1
ENSG00000279068,AC244517.6
ENSG00000113739,STC2
ENSG00000183258,DDX41
ENSG00000139233,LLPH
ENSG00000225684,FAM225B
ENSG00000196998,WDR45
ENSG00000221845,C7orf65
ENSG00000213409,C1QBPP2
ENSG00000139437,TCHP
ENSG00000279748,AC008764.9
ENSG00000134812,GIF
ENSG00000163131,CTSS
ENSG00000233108,AC006042.2
ENSG00000259121,AL109628.1
ENSG00000289515,
ENSG00000261520,DLGAP1-AS5
ENSG00000058799,YIPF1
ENSG00000144401,METTL21A
ENSG00000270751,FBXW7-AS1
ENSG00000006837,CDKL3
ENSG00000213757,AC020898.1
ENSG00000232344,AC087163.2
ENSG00000104131,EIF3J
ENSG00000254731,AP003059.1
ENSG00000213430,HSPD1P1
ENSG00000286555,
ENSG00000224476,RPL36P16
ENSG00000237027,AL159174.1
ENSG00000084733,RAB10
ENSG00000138347,MYPN
ENSG00000258531,BANF1P1
ENSG00000243954,RN7SL743P
ENSG00000160613,PCSK7
ENSG00000239322,ATP6V1B1-AS1
ENSG00000172113,NME6
ENSG00000106144,CASP2
ENSG00000185875,THNSL1
ENSG00000185155,MIXL1
ENSG00000105516,DBP
ENSG00000276730,RF02275
ENSG00000137309,HMGA1
ENSG00000237141,DNAJC19P1
ENSG00000132388,UBE2G1
ENSG00000075461,CACNG4
ENSG00000138756,BMP2K
ENSG00000218428,NIP7P3
ENSG00000124214,STAU1
ENSG00000183155,RABIF
ENSG00000228203,RNF144A-AS1
ENSG00000181274,FRAT2
ENSG00000287078,
ENSG00000289222,
ENSG00000273264,AL360219.1
ENSG00000249550,LINC01234
ENSG00000168661,ZNF30
ENSG00000003402,CFLAR
ENSG00000289370,
ENSG00000287425,
ENSG00000206922,RNU6-80P
ENSG00000251138,AC090502.1
ENSG00000131484,AC091132.1
ENSG00000288849,
ENSG00000252854,RN7SKP5
ENSG00000286626,
ENSG00000280414,AC018470.1
ENSG00000236583,AP004290.1
ENSG00000226953,AC010890.1
ENSG00000172009,THOP1
ENSG00000143390,RFX5
ENSG00000168081,PNOC
ENSG00000087152,ATXN7L3
ENSG00000181754,AMIGO1
ENSG00000261856,LINC02186
ENSG00000134444,KIAA1468
ENSG00000228970,UBTFL6
ENSG00000279500,AC108704.2
ENSG00000203647,AC106827.1
ENSG00000091010,POU4F3
ENSG00000237009,GLIS3-AS1
ENSG00000213380,COG8
ENSG00000229124,VIM-AS1
ENSG00000226688,ENTPD1-AS1
ENSG00000240531,RPL21P123
ENSG00000258571,PTTG4P
ENSG00000117362,APH1A
ENSG00000266758,MIR3680-2
ENSG00000204380,PKP4-AS1
ENSG00000224430,MKRN5P
ENSG00000172780,RAB43
ENSG00000205794,AC098591.1
ENSG00000234707,AC074351.1
ENSG00000218996,ARL4AP5
ENSG00000123338,NCKAP1L
ENSG00000260036,AC013355.1
ENSG00000225173,AL662890.1
ENSG00000289698,
ENSG00000254900,AC091053.2
ENSG00000259726,CSPG4P11
ENSG00000204929,AC007389.1
ENSG00000257792,OR5BJ1P
ENSG00000171790,SLFNL1
ENSG00000147262,GPR119
ENSG00000161057,PSMC2
ENSG00000286943,
ENSG00000222940,RNU6-370P
ENSG00000279565,AL121835.2
ENSG00000232101,AC108059.2
ENSG00000291168,
ENSG00000252637,RNA5SP268
ENSG00000279711,AP004782.1
ENSG00000139269,INHBE
ENSG00000142178,SIK1
ENSG00000225752,AL023581.1
ENSG00000252578,RNU6-135P
ENSG00000279261,AL360294.1
ENSG00000225542,ZNF385D-AS1
ENSG00000118402,ELOVL4
ENSG00000253433,AC083843.1
ENSG00000285402,AC244230.2
ENSG00000245857,AF233439.1
ENSG00000272720,AL022322.1
ENSG00000235677,NPM1P26
ENSG00000268170,AC073342.2
ENSG00000229431,AL139289.1
ENSG00000273521,AL162274.1
ENSG00000137857,DUOX1
ENSG00000255045,AP000866.5
ENSG00000251296,AC006499.6
ENSG00000261839,AL358933.1
ENSG00000113312,TTC1
ENSG00000287789,
ENSG00000250229,AC111193.1
ENSG00000231357,AC006028.1
ENSG00000111667,USP5
ENSG00000100304,TTLL12
ENSG00000223714,AL109797.1
ENSG00000085999,RAD54L
ENSG00000234513,AC073072.2
ENSG00000102794,ACOD1
ENSG00000275191,AC007497.1
ENSG00000250250,AC010638.1
ENSG00000106952,TNFSF8
ENSG00000279145,AC011912.1
ENSG00000204397,CARD16
ENSG00000105697,HAMP
ENSG00000142892,PIGK
ENSG00000289147,
ENSG00000117425,PTCH2
ENSG00000120896,SORBS3
ENSG00000288536,
ENSG00000164022,AIMP1
ENSG00000278048,RF00004
ENSG00000229676,ZNF492
ENSG00000290712,
ENSG00000137288,UQCC2
ENSG00000067836,ROGDI
ENSG00000174473,GALNTL6
ENSG00000139351,SYCP3
ENSG00000065518,NDUFB4
ENSG00000237351,AL513366.1
ENSG00000283064,AL353759.1
ENSG00000256263,DDX11L8
ENSG00000147649,MTDH
ENSG00000224511,LINC00365
ENSG00000289141,
ENSG00000289526,
ENSG00000205334,LINC01460
ENSG00000147592,LACTB2
ENSG00000263644,AC005828.3
ENSG00000127084,FGD3
ENSG00000207295,RNU6-851P
ENSG00000238061,AL356273.2
ENSG00000228280,AL731568.1
ENSG00000272483,AC022001.3
ENSG00000278867,AC090616.6
ENSG00000185864,NPIPB4
ENSG00000252461,RF00416
ENSG00000157330,C1orf158
ENSG00000204113,BMP2KL
ENSG00000163378,EOGT
ENSG00000253558,AC024568.1
ENSG00000277290,AC136475.10
ENSG00000149922,TBX6
ENSG00000288701,
ENSG00000224310,LINC01567
ENSG00000277041,AC106788.2
ENSG00000242660,AC015911.1
ENSG00000287129,
ENSG00000279557,AC010435.1
ENSG00000169118,CSNK1G1
ENSG00000236279,CLEC2L
ENSG00000237013,LINC01812
ENSG00000120438,TCP1
ENSG00000158427,TMSB15B
ENSG00000272269,AL138724.1
ENSG00000259774,AC243562.3
ENSG00000270816,LINC00221
ENSG00000120341,SEC16B
ENSG00000112685,EXOC2
ENSG00000280115,AC136603.1
ENSG00000259959,AC107068.1
ENSG00000255539,AP002336.3
ENSG00000232838,PET117
ENSG00000117616,RSRP1
ENSG00000237470,DCLRE1CP1
ENSG00000254867,AP006287.1
ENSG00000137831,UACA
ENSG00000273472,AC096733.2
ENSG00000007255,TRAPPC6A
ENSG00000274667,AC090517.2
ENSG00000166323,C11orf65
ENSG00000267618,AC004223.3
ENSG00000277438,KDM5DP1
ENSG00000218872,AL445189.1
ENSG00000279315,AL158212.4
ENSG00000170509,HSD17B13
ENSG00000272854,AC004839.1
ENSG00000110063,DCPS
ENSG00000185442,FAM174B
ENSG00000231811,AL159166.1
ENSG00000267637,AC040904.1
ENSG00000187686,KRT18P59
ENSG00000277911,AC243773.2
ENSG00000136866,ZFP37
ENSG00000143951,WDPCP
ENSG00000229153,EPHA1-AS1
ENSG00000035403,VCL
ENSG00000201487,SNORD45B
ENSG00000186314,PRELID2
ENSG00000245532,NEAT1
ENSG00000172732,MUS81
ENSG00000268686,AC010643.1
ENSG00000287260,
ENSG00000214549,SDHCP2
ENSG00000286825,
ENSG00000131467,PSME3
ENSG00000217825,AC099552.1
ENSG00000252797,RN7SKP272
ENSG00000234197,ETV5-AS1
ENSG00000255067,AC013549.3
ENSG00000272729,AC009336.1
ENSG00000113119,TMCO6
ENSG00000253968,AC016573.1
