"seqnames","start","end","width","strand","name","score","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chr19",38440505,38444300,3796,"*","consensus_peak_28656_overlaps2",2,"Exon (ENST00000359596.8/6261, exon 2 of 106)",19,38433830,38535392,101563,1,"6261","ENST00000599547.6",6675
"chr19",38510505,38518300,7796,"*","consensus_peak_28661_overlaps2",2,"3' UTR",19,38523067,38523588,522,1,"6261","ENST00000600337.1",-4767
"chr19",38561455,38563389,1935,"*","consensus_peak_28665_overlaps2",2,"Promoter (2-3kb)",19,38565399,38595273,29875,1,"6261","ENST00000593677.2",-2010
"chr19",38636269,38637306,1038,"*","consensus_peak_28668_overlaps2",2,"3' UTR",19,38632026,38636924,4899,1,"27335","ENST00000590134.1",4243
"chr19",38716964,38722894,5931,"*","consensus_peak_28672_overlaps2",2,"Exon (ENST00000588618.5/81, exon 10 of 12)",19,38727856,38729820,1965,1,"81","ENST00000497637.5",-4962
"chr19",38732673,38740682,8010,"*","consensus_peak_28675_overlaps2",2,"Promoter (<=1kb)",19,38730187,38735410,5224,2,"147968","ENST00000594552.5",0
"chr19",38773787,38775240,1454,"*","consensus_peak_28679_overlaps2",2,"Promoter (<=1kb)",19,38770968,38773517,2550,2,"3963","ENST00000378626.5",-270
"chr19",38837718,38840986,3269,"*","consensus_peak_28684_overlaps2",2,"Promoter (<=1kb)",19,38817471,38840178,22708,2,"3191","ENST00000594769.5",0
"chr19",38849469,38851100,1632,"*","consensus_peak_28687_overlaps2",2,"Promoter (<=1kb)",19,38836370,38849986,13617,2,"3191","ENST00000221419.10",0
"chr19",38898221,38900048,1828,"*","consensus_peak_28691_overlaps2",2,"Promoter (<=1kb)",19,38878555,38899862,21308,2,"22933","ENST00000358931.9",0
"chr19",38975474,38976962,1489,"*","consensus_peak_28695_overlaps2",2,"Promoter (<=1kb)",19,38941401,38975742,34342,2,"115290","ENST00000292852.9",0
"chr19",39031143,39033173,2031,"*","consensus_peak_28698_overlaps2",2,"Promoter (<=1kb)",19,39024021,39032549,8529,2,"126433","ENST00000292853.9",0
"chr19",39037219,39038623,1405,"*","consensus_peak_28701_overlaps2,consensus_peak_28702_overlaps3,consensus_peak_28703_overlaps2",2.333333333,"Distal Intergenic",19,39024829,39032785,7957,2,"126433","ENST00000600828.5",-4434
"chr19",39052375,39054081,1707,"*","consensus_peak_28706_overlaps2",2,"Distal Intergenic",19,39024829,39032785,7957,2,"126433","ENST00000600828.5",-19590
"chr19",39109371,39113533,4163,"*","consensus_peak_28709_overlaps2",2,"3' UTR",19,39099063,39110172,11110,1,"390928","ENST00000601531.1",10308
"chr19",39125662,39128901,3240,"*","consensus_peak_28713_overlaps2",2,"Promoter (<=1kb)",19,39125770,39173803,48034,1,"10298","ENST00000602004.1",0
"chr19",39192275,39194136,1862,"*","consensus_peak_28717_overlaps2",2,"Promoter (2-3kb)",19,39196964,39201884,4921,1,"342897","ENST00000339852.5",-2828
"chr19",39194994,39206633,11640,"*","consensus_peak_28719_overlaps2,consensus_peak_28720_overlaps3,consensus_peak_28721_overlaps2",2.333333333,"Promoter (<=1kb)",19,39196964,39201884,4921,1,"342897","ENST00000339852.5",0
"chr19",39208286,39209011,726,"*","consensus_peak_28723_overlaps2",2,"Distal Intergenic",19,39202825,39204263,1439,2,"342898","ENST00000318438.7",-4023
"chr19",39211730,39212670,941,"*","consensus_peak_28726_overlaps2",2,"Distal Intergenic",19,39202825,39204263,1439,2,"342898","ENST00000318438.7",-7467
"chr19",39235660,39241487,5828,"*","consensus_peak_28729_overlaps2,consensus_peak_28730_overlaps3,consensus_peak_28731_overlaps2",2.333333333,"Exon (ENST00000595082.1/ENST00000595082.1, exon 1 of 3)",19,39243553,39245006,1454,2,"282617","ENST00000413851.3",3519
"chr19",39259209,39260396,1188,"*","consensus_peak_28735_overlaps2",2,"Distal Intergenic",19,39268396,39270188,1793,1,"282616","ENST00000331982.6",-8000
"chr19",39261459,39265953,4495,"*","consensus_peak_28737_overlaps2",2,"Promoter (2-3kb)",19,39268396,39270188,1793,1,"282616","ENST00000331982.6",-2443
"chr19",39268622,39271471,2850,"*","consensus_peak_28740_overlaps2,consensus_peak_28741_overlaps3,consensus_peak_28742_overlaps2",2.333333333,"Promoter (<=1kb)",19,39268396,39270188,1793,1,"282616","ENST00000331982.6",226
"chr19",39341207,39343842,2636,"*","consensus_peak_28746_overlaps2",2,"Promoter (<=1kb)",19,39342421,39385700,43280,1,"55095","ENST00000610417.5",0
"chr19",39397299,39404210,6912,"*","consensus_peak_28750_overlaps2,consensus_peak_28751_overlaps3,consensus_peak_28752_overlaps2",2.333333333,"Promoter (2-3kb)",19,39406847,39409407,2561,1,"7538","ENST00000597629.3",-2637
"chr19",39405272,39408676,3405,"*","consensus_peak_28755_overlaps2",2,"Promoter (<=1kb)",19,39406847,39409407,2561,1,"7538","ENST00000597629.3",0
"chr19",39409746,39417447,7702,"*","consensus_peak_28757_overlaps3,consensus_peak_28758_overlaps2",2.5,"Promoter (<=1kb)",19,39412669,39428415,15747,1,"64857","ENST00000425673.6",0
"chr19",39496206,39509616,13411,"*","consensus_peak_28761_overlaps2,consensus_peak_28762_overlaps3,consensus_peak_28763_overlaps2",2.333333333,"Promoter (<=1kb)",19,39498895,39505653,6759,1,"10683","ENST00000600437.1",0
"chr19",39513274,39520511,7238,"*","consensus_peak_28766_overlaps3,consensus_peak_28767_overlaps2",2.5,"Promoter (<=1kb)",19,39515139,39520675,5537,1,"348303","ENST00000335426.9",0
"chr19",39532598,39534667,2070,"*","consensus_peak_28770_overlaps2",2,"Promoter (<=1kb)",19,39530987,39532852,1866,2,"126272","ENST00000326282.5",0
"chr19",39824522,39826052,1531,"*","consensus_peak_28777_overlaps2",2,"3' UTR",19,39829716,39829802,87,2,"102465974","ENST00000622428.1",3750
"chr19",39869532,39875337,5806,"*","consensus_peak_28781_overlaps2",2,"Exon (ENST00000616721.6/8857, exon 23 of 28)",19,39886266,39887292,1027,2,"8857","ENST00000595713.1",11955
"chr19",39889852,39892711,2860,"*","consensus_peak_28784_overlaps2,consensus_peak_28785_overlaps3,consensus_peak_28786_overlaps2",2.333333333,"Promoter (2-3kb)",19,39886266,39887292,1027,2,"8857","ENST00000595713.1",-2560
"chr19",39970301,39971227,927,"*","consensus_peak_28790_overlaps2",2,"Promoter (<=1kb)",19,39971165,39981764,10600,1,"5704","ENST00000157812.7",0
"chr19",40147341,40148403,1063,"*","consensus_peak_28793_overlaps2",2,"Distal Intergenic",19,40191426,40215575,24150,1,"4294","ENST00000253055.8",-43023
"chr19",40237202,40243651,6450,"*","consensus_peak_28798_overlaps2",2,"Promoter (<=1kb)",19,40232335,40239500,7166,2,"208","ENST00000483166.5",0
"chr19",40403429,40408769,5341,"*","consensus_peak_28803_overlaps2,consensus_peak_28804_overlaps3,consensus_peak_28805_overlaps2",2.333333333,"Promoter (<=1kb)",19,40393766,40404288,10523,2,"57716","ENST00000673881.1",0
"chr19",40463651,40469007,5357,"*","consensus_peak_28810_overlaps2,consensus_peak_28811_overlaps3,consensus_peak_28812_overlaps2",2.333333333,"Promoter (<=1kb)",19,40466241,40560507,94267,1,"57731","ENST00000595535.5",0
"chr19",40537966,40539547,1582,"*","consensus_peak_28816_overlaps2",2,"Intron (ENST00000595535.5/57731, intron 20 of 26)",19,40530766,40534856,4091,1,"57731","ENST00000593932.1",7200
"chr19",40540962,40543213,2252,"*","consensus_peak_28818_overlaps2,consensus_peak_28819_overlaps3,consensus_peak_28820_overlaps2",2.333333333,"Intron (ENST00000595535.5/57731, intron 20 of 26)",19,40530766,40534856,4091,1,"57731","ENST00000593932.1",10196
"chr19",40564307,40572037,7731,"*","consensus_peak_28823_overlaps2,consensus_peak_28824_overlaps3,consensus_peak_28825_overlaps2",2.333333333,"Promoter (<=1kb)",19,40571039,40575663,4625,1,"57731","ENST00000599926.5",0
"chr19",40594496,40608586,14091,"*","consensus_peak_28830_overlaps2,consensus_peak_28831_overlaps3,consensus_peak_28832_overlaps2",2.333333333,"Promoter (<=1kb)",19,40594527,40605606,11080,1,"8425","ENST00000599016.5",0
"chr19",40609572,40615559,5988,"*","consensus_peak_28834_overlaps2,consensus_peak_28835_overlaps3,consensus_peak_28836_overlaps2",2.333333333,"Promoter (<=1kb)",19,40609746,40629817,20072,1,"8425","ENST00000243562.13",0
"chr19",40683718,40696010,12293,"*","consensus_peak_28843_overlaps2,consensus_peak_28844_overlaps3,consensus_peak_28845_overlaps2",2.333333333,"Promoter (<=1kb)",19,40665905,40690651,24747,2,"9253","ENST00000252891.8",0
"chr19",40777120,40779060,1941,"*","consensus_peak_28850_overlaps2,consensus_peak_28851_overlaps3,consensus_peak_28852_overlaps2",2.333333333,"Promoter (<=1kb)",19,40778216,40792572,14357,1,"100529264","ENST00000594800.5",0
"chr19",40803931,40809745,5815,"*","consensus_peak_28855_overlaps2",2,"Promoter (<=1kb)",19,40804073,40808432,4360,1,"112398","ENST00000599579.5",0
"chr19",41174839,41176701,1863,"*","consensus_peak_28858_overlaps2,consensus_peak_28859_overlaps3,consensus_peak_28860_overlaps2",2.333333333,"Distal Intergenic",19,41193210,41205975,12766,1,"29785","ENST00000597754.1",-16509
"chr19",41190274,41199199,8926,"*","consensus_peak_28863_overlaps2",2,"Promoter (<=1kb)",19,41193210,41205975,12766,1,"29785","ENST00000597754.1",0
"chr19",41216629,41227069,10441,"*","consensus_peak_28867_overlaps2,consensus_peak_28868_overlaps3,consensus_peak_28869_overlaps2,consensus_peak_28870_overlaps3",2.5,"Promoter (<=1kb)",19,41219223,41261766,42544,1,"558","ENST00000301178.9",0
"chr19",41318592,41329379,10788,"*","consensus_peak_28875_overlaps2,consensus_peak_28876_overlaps3,consensus_peak_28877_overlaps2,consensus_peak_28878_overlaps3,consensus_peak_28879_overlaps2",2.4,"Promoter (<=1kb)",19,41319733,41320754,1022,1,"90324","ENST00000600918.1",0
"chr19",41348203,41358576,10374,"*","consensus_peak_28882_overlaps2,consensus_peak_28883_overlaps3,consensus_peak_28884_overlaps2",2.333333333,"Promoter (<=1kb)",19,41350853,41410853,60001,1,"593","ENST00000604424.1",0
"chr19",41439538,41441037,1500,"*","consensus_peak_28887_overlaps2,consensus_peak_28888_overlaps3,consensus_peak_28889_overlaps2",2.333333333,"Promoter (<=1kb)",19,41431318,41439910,8593,2,"55101","ENST00000438807.7",0
"chr19",41445543,41451508,5966,"*","consensus_peak_28891_overlaps2,consensus_peak_28892_overlaps3,consensus_peak_28893_overlaps2",2.333333333,"Promoter (2-3kb)",19,41443156,41444765,1610,1,"100170765","ENST00000378187.3",2387
"chr19",41563178,41565702,2525,"*","consensus_peak_28896_overlaps2,consensus_peak_28897_overlaps3,consensus_peak_28898_overlaps2",2.333333333,"Promoter (<=1kb)",19,41564682,41586810,22129,1,"90273","ENST00000482870.6",0
"chr19",41569248,41571073,1826,"*","consensus_peak_28901_overlaps2,consensus_peak_28902_overlaps3,consensus_peak_28903_overlaps2",2.333333333,"Intron (ENST00000407170.6/90273, intron 2 of 7)",19,41564682,41586810,22129,1,"90273","ENST00000482870.6",4566
"chr19",41596924,41597956,1033,"*","consensus_peak_28906_overlaps2",2,"Distal Intergenic",19,41602243,41605984,3742,1,"105372404","ENST00000473762.2",-4287
"chr19",41690016,41691835,1820,"*","consensus_peak_28909_overlaps2",2,"Promoter (1-2kb)",19,41673307,41688367,15061,2,"1087","ENST00000006724.7",-1649
"chr19",41704137,41712278,8142,"*","consensus_peak_28912_overlaps2,consensus_peak_28913_overlaps3,consensus_peak_28914_overlaps2",2.333333333,"Promoter (<=1kb)",19,41708585,41729345,20761,1,"1048","ENST00000398599.8",0
"chr19",41835521,41840448,4928,"*","consensus_peak_28920_overlaps2,consensus_peak_28921_overlaps3,consensus_peak_28922_overlaps2",2.333333333,"5' UTR",19,41837074,41843727,6654,2,"147719","ENST00000343055.5",3279
"chr19",41853749,41855209,1461,"*","consensus_peak_28925_overlaps2",2,"Distal Intergenic",19,41850244,41851648,1405,1,"63946","ENST00000599022.1",3505
"chr19",41859511,41860635,1125,"*","consensus_peak_28927_overlaps2",2,"Promoter (<=1kb)",19,41860255,41861606,1352,1,"6223","ENST00000598466.5",0
"chr19",41872313,41884955,12643,"*","consensus_peak_28930_overlaps2,consensus_peak_28931_overlaps3,consensus_peak_28932_overlaps2",2.333333333,"Promoter (<=1kb)",19,41883173,41890776,7604,1,"9138","ENST00000600387.5",0
"chr19",41886882,41888985,2104,"*","consensus_peak_28935_overlaps2",2,"Promoter (2-3kb)",19,41884448,41907454,23007,1,"9138","ENST00000337665.8",2434
"chr19",41902066,41938232,36167,"*","consensus_peak_28939_overlaps2,consensus_peak_28940_overlaps3,consensus_peak_28941_overlaps2",2.333333333,"Promoter (<=1kb)",19,41907704,41928449,20746,2,"390937","ENST00000597630.3",0
"chr19",41951451,41953094,1644,"*","consensus_peak_28944_overlaps2,consensus_peak_28945_overlaps3,consensus_peak_28946_overlaps2",2.333333333,"Distal Intergenic",19,41956692,41957499,808,2,"10567","ENST00000595226.1",4405
"chr19",41954446,41959897,5452,"*","consensus_peak_28948_overlaps2,consensus_peak_28949_overlaps3,consensus_peak_28950_overlaps2",2.333333333,"Promoter (<=1kb)",19,41956681,41959266,2586,2,"10567","ENST00000600292.5",0
"chr19",41965207,41976757,11551,"*","consensus_peak_28954_overlaps2",2,"3' UTR",19,41956683,41959321,2639,2,"10567","ENST00000222008.11",-5886
"chr19",41977835,41982200,4366,"*","consensus_peak_28956_overlaps2",2,"Exon (ENST00000644613.1/478, exon 9 of 25)",19,41984254,41985342,1089,2,"478","ENST00000485672.2",3142
"chr19",41984817,42007830,23014,"*","consensus_peak_28959_overlaps3,consensus_peak_28960_overlaps2",2.5,"Promoter (<=1kb)",19,41999243,42003764,4522,2,"2901","ENST00000602210.1",0
"chr19",42020856,42025906,5051,"*","consensus_peak_28963_overlaps2",2,"3' UTR",19,41998321,42042901,44581,2,"2901","ENST00000454993.6",16995
"chr19",42050813,42055464,4652,"*","consensus_peak_28967_overlaps2",2,"3' UTR",19,41998321,42042901,44581,2,"2901","ENST00000454993.6",-7912
"chr19",42056339,42060883,4545,"*","consensus_peak_28969_overlaps2",2,"3' UTR",19,41998321,42065770,67450,2,"2901","ENST00000262895.7",4887
"chr19",42061793,42071612,9820,"*","consensus_peak_28971_overlaps2",2,"Promoter (<=1kb)",19,41998321,42065770,67450,2,"2901","ENST00000262895.7",0
"chr19",42088827,42098084,9258,"*","consensus_peak_28974_overlaps2,consensus_peak_28975_overlaps3,consensus_peak_28976_overlaps2",2.333333333,"Promoter (<=1kb)",19,42091160,42095405,4246,2,"5452","ENST00000533548.1",0
"chr19",42107845,42109728,1884,"*","consensus_peak_28979_overlaps2,consensus_peak_28980_overlaps3,consensus_peak_28981_overlaps2",2.333333333,"Intron (ENST00000692977.1/5452, intron 5 of 14)",19,42095809,42117432,21624,2,"5452","ENST00000526831.2",7704
"chr19",42113412,42118780,5369,"*","consensus_peak_28984_overlaps2,consensus_peak_28985_overlaps3,consensus_peak_28986_overlaps2",2.333333333,"Promoter (<=1kb)",19,42095809,42117432,21624,2,"5452","ENST00000526831.2",0
"chr19",42121013,42123987,2975,"*","consensus_peak_28989_overlaps3,consensus_peak_28990_overlaps2",2.5,"Promoter (<=1kb)",19,42099715,42123229,23515,2,"5452","ENST00000531773.5",0
"chr19",42125660,42141096,15437,"*","consensus_peak_28992_overlaps2,consensus_peak_28993_overlaps3,consensus_peak_28994_overlaps2,consensus_peak_28995_overlaps3,consensus_peak_28996_overlaps2,consensus_peak_28997_overlaps3,consensus_peak_28998_overlaps2",2.428571429,"Promoter (<=1kb)",19,42133445,42133513,69,2,"100422980","ENST00000582929.1",0
"chr19",42143485,42158038,14554,"*","consensus_peak_29001_overlaps2,consensus_peak_29002_overlaps3,consensus_peak_29003_overlaps2,consensus_peak_29004_overlaps3,consensus_peak_29005_overlaps2",2.4,"Exon (ENST00000559786.1/ENST00000559786.1, exon 1 of 2)",19,42134504,42137087,2584,1,"100505622","ENST00000531517.1",8981
"chr19",42158954,42163833,4880,"*","consensus_peak_29007_overlaps2,consensus_peak_29008_overlaps3,consensus_peak_29009_overlaps2",2.333333333,"5' UTR",19,42116783,42176025,59243,2,"5452","ENST00000524801.6",12192
"chr19",42165113,42187173,22061,"*","consensus_peak_29011_overlaps2,consensus_peak_29012_overlaps3,consensus_peak_29013_overlaps2",2.333333333,"Promoter (<=1kb)",19,42116783,42176025,59243,2,"5452","ENST00000524801.6",0
"chr19",42255126,42256988,1863,"*","consensus_peak_29020_overlaps2",2,"Promoter (<=1kb)",19,42247569,42255128,7560,2,"2077","ENST00000222329.9",0
"chr19",42267922,42287517,19596,"*","consensus_peak_29023_overlaps2,consensus_peak_29024_overlaps3,consensus_peak_29025_overlaps2,consensus_peak_29026_overlaps3,consensus_peak_29027_overlaps2,consensus_peak_29028_overlaps3,consensus_peak_29029_overlaps2,consensus_peak_29030_overlaps3,consensus_peak_29031_overlaps2",2.444444444,"Promoter (<=1kb)",19,42268537,42295796,27260,1,"23152","ENST00000572681.6",0
"chr19",42288617,42297172,8556,"*","consensus_peak_29033_overlaps2,consensus_peak_29034_overlaps3,consensus_peak_29035_overlaps2,consensus_peak_29036_overlaps3,consensus_peak_29037_overlaps2",2.4,"Promoter (<=1kb)",19,42293607,42295110,1504,1,"23152","ENST00000573349.5",0
"chr19",42301102,42304250,3149,"*","consensus_peak_29040_overlaps2",2,"Promoter (<=1kb)",19,42302098,42310813,8716,1,"284338","ENST00000598490.1",0
"chr19",42309487,42317959,8473,"*","consensus_peak_29043_overlaps2,consensus_peak_29044_overlaps3,consensus_peak_29045_overlaps2",2.333333333,"Promoter (<=1kb)",19,42313309,42325064,11756,1,"284339","ENST00000301204.8",0
"chr19",42324838,42326579,1742,"*","consensus_peak_29048_overlaps2,consensus_peak_29049_overlaps3,consensus_peak_29050_overlaps2",2.333333333,"Promoter (<=1kb)",19,42325609,42378769,53161,1,"1954","ENST00000334370.8",0
"chr19",42388524,42393537,5014,"*","consensus_peak_29054_overlaps2",2,"Promoter (<=1kb)",19,42387019,42390297,3279,2,"84518","ENST00000222032.10",0
"chr19",42396535,42403305,6771,"*","consensus_peak_29057_overlaps2,consensus_peak_29058_overlaps3,consensus_peak_29059_overlaps2",2.333333333,"Promoter (<=1kb)",19,42397150,42652355,255206,1,"100996307","ENST00000685574.2",0
"chr19",42404851,42414064,9214,"*","consensus_peak_29062_overlaps2",2,"Promoter (<=1kb)",19,42401816,42407226,5411,2,"3991","ENST00000597620.5",0
"chr19",42419435,42426848,7414,"*","consensus_peak_29065_overlaps2",2,"Promoter (<=1kb)",19,42423755,42652019,228265,1,"100996307","ENST00000594688.1",0
"chr19",42433006,42434081,1076,"*","consensus_peak_29068_overlaps2",2,"3' UTR",19,42401514,42427388,25875,2,"3991","ENST00000244289.9",-5618
"chr19",42518123,42529831,11709,"*","consensus_peak_29073_overlaps2,consensus_peak_29074_overlaps3,consensus_peak_29075_overlaps2",2.333333333,"Promoter (<=1kb)",19,42507304,42528446,21143,2,"634","ENST00000352591.9",0
"chr19",42539078,42540578,1501,"*","consensus_peak_29078_overlaps2",2,"Intron (ENST00000685574.2/100996307, intron 2 of 3)",19,42509207,42528481,19275,2,"634","ENST00000599389.1",-10597
"chr19",42541841,42544030,2190,"*","consensus_peak_29080_overlaps2,consensus_peak_29081_overlaps3,consensus_peak_29082_overlaps2",2.333333333,"Intron (ENST00000685574.2/100996307, intron 2 of 3)",19,42509207,42528481,19275,2,"634","ENST00000599389.1",-13360
"chr19",42592859,42597271,4413,"*","consensus_peak_29086_overlaps2,consensus_peak_29087_overlaps3,consensus_peak_29088_overlaps2",2.333333333,"Promoter (<=1kb)",19,42580243,42594924,14682,2,"1088","ENST00000244336.10",0
"chr19",43432965,43433975,1011,"*","consensus_peak_29096_overlaps2",2,"Distal Intergenic",19,43414890,43418597,3708,1,"83639","ENST00000598265.2",18075
"chr19",43459963,43469286,9324,"*","consensus_peak_29100_overlaps2,consensus_peak_29101_overlaps3,consensus_peak_29102_overlaps2",2.333333333,"Promoter (<=1kb)",19,43460787,43465608,4822,2,"27076","ENST00000244333.4",0
