"seqnames","start","end","width","strand","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chr1",183281547,183282607,1061,"*",110.915260590095,1.4839983138564,0.465717129256365,3.18647999103227,0.00144015448999674,0.0187104338914365,"Promoter (2-3kb)",1,183252424,183278685,26262,2,"23057","ENST00000464047.1",-2862
"chr1",183302946,183304821,1876,"*",105.248983811379,-1.08019242887549,0.338984907100684,-3.18655021580256,0.00143980491232352,0.0187104338914365,"Promoter (<=1kb)",1,183248237,183304874,56638,2,"23057","ENST00000294868.8",53
"chr1",183395177,183396587,1411,"*",56.0287320207177,1.52439572612667,0.478415341772499,3.18634373320655,0.00144083300224038,0.0187117298168037,"Intron (ENST00000287713.7/23057, intron 1 of 10)",1,183248237,183418380,170144,2,"23057","ENST00000287713.7",21793
"chr1",183411101,183411603,503,"*",65.9872607469099,1.38232991529798,0.433821656741415,3.18640135598841,0.00144054602671378,0.0187117298168037,"Intron (ENST00000287713.7/23057, intron 1 of 10)",1,183248237,183418380,170144,2,"23057","ENST00000287713.7",6777
"chr1",183416526,183419226,2701,"*",89.370238845724,1.30220689522038,0.408726587834155,3.18600975317212,0.0014424973424668,0.0187253131195374,"Promoter (<=1kb)",1,183248237,183418380,170144,2,"23057","ENST00000287713.7",0
"chr1",183431770,183432902,1133,"*",26.6445752241709,2.59690208911336,0.815108307146459,3.18595954224124,0.00144274771441109,0.0187253131195374,"Distal Intergenic",1,183248237,183418380,170144,2,"23057","ENST00000287713.7",-13390
"chr1",183440844,183441844,1001,"*",57.2287838179784,1.78075099741186,0.558921809544304,3.18604671888493,0.00144231304211592,0.0187253131195374,"Distal Intergenic",1,183248237,183418380,170144,2,"23057","ENST00000287713.7",-22464
"chr1",183505194,183506054,861,"*",19.239864854803,-2.75290141021208,0.864094621140932,-3.1858795817722,0.00144314651223298,0.0187267302082072,"Promoter (2-3kb)",1,183502288,183513356,11069,1,"9887","ENST00000493609.1",2906
"chr1",183528673,183529415,743,"*",66.8345308784147,1.44372638992025,0.45319923751582,3.18563287492259,0.00144437758761954,0.0187351853947979,"3' UTR",1,183518616,183529517,10902,1,"9887","ENST00000507406.1",10057
"chr1",183566783,183568073,1291,"*",68.1369535206469,-1.51201205604444,0.474628592975965,-3.18567418486946,0.00144417138216252,0.0187351853947979,"Promoter (1-2kb)",1,183563269,183569225,5957,2,"4688","ENST00000420553.5",1152
"chr1",183577725,183579003,1279,"*",73.2552047378984,-1.21306899191109,0.380802754345748,-3.1855572946032,0.00144475492957889,0.0187363214002207,"Intron (ENST00000495321.1/9887, intron 2 of 3)",1,183554461,183582076,27616,2,"4688","ENST00000697329.1",3073
"chr1",183597906,183598448,543,"*",53.6638739363046,-1.49093370148522,0.468101093462461,-3.18506776059217,0.00144720117588614,0.018764282180464,"Exon (ENST00000495321.1/9887, exon 4 of 4)",1,183555600,183590905,35306,2,"4688","ENST00000697330.1",-7001
"chr1",183608241,183610675,2435,"*",86.0573038696332,1.52974092002406,0.480380632234684,3.18443504457673,0.00145036857169985,0.0187979297624504,"Distal Intergenic",1,183555600,183590905,35306,2,"4688","ENST00000697330.1",-17336
"chr1",183616639,183618453,1815,"*",66.9684040240615,1.49672858094567,0.470022682323819,3.18437521684221,0.00145066840158098,0.0187979297624504,"Intron (ENST00000665299.1/ENST00000665299.1, intron 2 of 2)",1,183626194,183633958,7765,2,"10092","ENST00000462965.1",15505
"chr1",183635944,183636859,916,"*",35.5186276235188,2.11925790463969,0.66551318781031,3.18439655810959,0.00145056144212781,0.0187979297624504,"Promoter (<=1kb)",1,183636085,183928531,292447,1,"23179","ENST00000304685.8",0
"chr1",183644996,183645851,856,"*",67.734180662964,1.80219743294716,0.565966675679296,3.18428188511999,0.00145113625255884,0.018800224649711,"Intron (ENST00000304685.8/23179, intron 1 of 18)",1,183646275,183653316,7042,2,"403314","ENST00000308641.6",7465
"chr1",183651752,183652685,934,"*",142.739235586511,-1.14522453469929,0.359668101058518,-3.18411483066985,0.0014519740062677,0.0188073099397588,"Promoter (<=1kb)",1,183646275,183653316,7042,2,"403314","ENST00000308641.6",631
"chr1",183709141,183710066,926,"*",42.0742006673418,2.10971515443243,0.66263889455039,3.18380821256184,0.00145351281139356,0.0188234712392387,"Exon (ENST00000604110.1/ENST00000604110.1, exon 1 of 1)",1,183647567,183653316,5750,2,"403314","ENST00000481562.1",-55825
"chr1",183723623,183724720,1098,"*",242.177656952694,1.09475220232409,0.343861104470527,3.18370466473599,0.00145403281980722,0.018826434954256,"Intron (ENST00000304685.8/23179, intron 1 of 18)",1,183647567,183653316,5750,2,"403314","ENST00000481562.1",-70307
"chr1",183783780,183784920,1141,"*",89.3673693027031,1.21949313190186,0.383124823170993,3.1830178003308,0.00145748653790036,0.0188635982840623,"Intron (ENST00000304685.8/23179, intron 2 of 18)",1,183805120,183928532,123413,1,"23179","ENST00000360851.4",-20200
"chr1",183794573,183795565,993,"*",26.8896004839322,2.01570250663488,0.633297124652593,3.18287013815297,0.0014582300052581,0.0188694437402429,"Intron (ENST00000304685.8/23179, intron 2 of 18)",1,183805120,183928532,123413,1,"23179","ENST00000360851.4",-9555
"chr1",183803579,183805623,2045,"*",49.4217882904985,-1.81513162376316,0.570326992120881,-3.1826156728322,0.00145951203817362,0.0188822544818616,"Promoter (<=1kb)",1,183805120,183928532,123413,1,"23179","ENST00000360851.4",0
"chr1",183807564,183808274,711,"*",54.7674808820511,1.90726625692715,0.599328503394011,3.18233864420973,0.00146090892920499,0.0188965457634174,"Promoter (2-3kb)",1,183805120,183928532,123413,1,"23179","ENST00000360851.4",2444
"chr1",183812781,183813297,517,"*",18.2201295946022,3.05115903848465,0.958857801972399,3.18207666685126,0.00146223105907482,0.0189098645021674,"Intron (ENST00000304685.8/23179, intron 3 of 18)",1,183805120,183928532,123413,1,"23179","ENST00000360851.4",7661
"chr1",183870019,183871331,1313,"*",20.6802449816927,-2.51316354992966,0.789829117479889,-3.18190795237889,0.00146308309967749,0.0189170998416809,"Intron (ENST00000304685.8/23179, intron 5 of 18)",1,183805120,183928532,123413,1,"23179","ENST00000360851.4",64899
"chr1",183876730,183877946,1217,"*",40.8163837678192,-1.92293011636254,0.60435656251231,-3.1817808155651,0.00146372546737103,0.0189201594970933,"Intron (ENST00000304685.8/23179, intron 5 of 18)",1,183929889,183936924,7036,2,"23127","ENST00000486375.2",58978
"chr1",183881851,183882483,633,"*",104.193668747158,-1.33599022067184,0.419892258484283,-3.1817453017459,0.0014639049498764,0.0189201594970933,"Intron (ENST00000304685.8/23179, intron 6 of 18)",1,183929889,183936924,7036,2,"23127","ENST00000486375.2",54441
"chr1",183898096,183899005,910,"*",34.7031656015054,1.76907909223042,0.556041838968355,3.18155751644995,0.00146485433103717,0.0189286462628286,"Intron (ENST00000304685.8/23179, intron 11 of 18)",1,183929889,183936924,7036,2,"23127","ENST00000486375.2",37919
"chr1",183908850,183909452,603,"*",204.964217350226,-1.44355917610173,0.453736095224928,-3.18149512743994,0.00146516987505737,0.0189289409172997,"Intron (ENST00000304685.8/23179, intron 15 of 18)",1,183929889,183936924,7036,2,"23127","ENST00000486375.2",27472
"chr1",183932090,183933297,1208,"*",63.827969936065,1.53367425721889,0.482086303789149,3.18132717143044,0.00146601965513438,0.0189361360209037,"Intron (ENST00000649786.1/23127, intron 11 of 11)",1,183929889,183936924,7036,2,"23127","ENST00000486375.2",3627
"chr1",183942953,183944013,1061,"*",85.0694331537557,1.74067121857059,0.547171741061196,3.18121549039557,0.00146658496114484,0.0189391346807827,"Promoter (2-3kb)",1,183935837,183946618,10782,2,"23127","ENST00000367521.5",2605
"chr1",183945144,183946079,936,"*",18.2086216387374,3.41743681032493,1.07427791135637,3.18114779629986,0.00146692771225854,0.0189391346807827,"Promoter (<=1kb)",1,183935837,183946618,10782,2,"23127","ENST00000367521.5",539
"chr1",183955945,183957126,1182,"*",28.6185600902548,2.2684635089049,0.713131361862247,3.1809896888858,0.00146772853481992,0.0189392925144663,"Intron (ENST00000649786.1/23127, intron 6 of 11)",1,183937965,183964500,26536,2,"23127","ENST00000367520.3",7374
"chr1",183983402,183983930,529,"*",75.7576538042955,1.27381156062033,0.400443739320387,3.18100006453385,0.00146767596925477,0.0189392925144663,"Intron (ENST00000649786.1/23127, intron 1 of 11)",1,183937965,183964500,26536,2,"23127","ENST00000367520.3",-18902
"chr1",183996641,183997658,1018,"*",74.9356220503306,-1.58714801330974,0.498964627525214,-3.18088282366175,0.00146827004109224,0.0189424998258311,"Intron (ENST00000649786.1/23127, intron 1 of 11)",1,183937965,183964500,26536,2,"23127","ENST00000367520.3",-32141
"chr1",184004574,184005328,755,"*",156.348626705764,-1.10514303115871,0.347482474079089,-3.18042811824567,0.00147057617821958,0.0189533438827698,"Intron (ENST00000649786.1/23127, intron 1 of 11)",1,183935834,184037728,101895,2,"23127","ENST00000361927.9",32400
"chr1",184025105,184025904,800,"*",284.781063257998,-1.00336281487615,0.315475011754457,-3.1804826927373,0.00147029921569086,0.0189533438827698,"Intron (ENST00000649786.1/23127, intron 1 of 11)",1,183935834,184037728,101895,2,"23127","ENST00000361927.9",11824
"chr1",184050682,184052102,1421,"*",145.050892796456,-1.05553030766657,0.331879715517909,-3.18046044489155,0.00147041211647426,0.0189533438827698,"Promoter (<=1kb)",1,184051722,184121999,70278,1,"102724830","ENST00000643916.1",0
"chr1",184094607,184095147,541,"*",59.9514378709746,1.58728749506637,0.499069185987776,3.18049589041397,0.00147023224542928,0.0189533438827698,"3' UTR",1,184119042,184123978,4937,1,"102724830","ENST00000645316.1",-23895
"chr1",184100021,184102042,2022,"*",174.746777746424,-1.03176107493438,0.324393935619795,-3.18058065100099,0.00146980220348774,0.0189533438827698,"Intron (ENST00000643916.1/102724830, intron 2 of 4)",1,184119042,184123978,4937,1,"102724830","ENST00000645316.1",-17000
"chr1",184110211,184111602,1392,"*",128.94649158536,-1.05368235036991,0.331318698300592,-3.18026829084649,0.00147138757003422,0.0189562446037025,"Intron (ENST00000643916.1/102724830, intron 2 of 4)",1,184119042,184123978,4937,1,"102724830","ENST00000645316.1",-7440
"chr1",184152576,184154048,1473,"*",115.384098929121,1.09256203316886,0.343540960201484,3.18029626664629,0.00147124551620226,0.0189562446037025,"Distal Intergenic",1,184119042,184123978,4937,1,"102724830","ENST00000645316.1",33534
"chr1",184163527,184164872,1346,"*",165.200119973178,-1.06253172328174,0.334115462968279,-3.18013334025974,0.00147207299155446,0.0189612971527695,"Distal Intergenic",1,184119042,184123978,4937,1,"102724830","ENST00000645316.1",44485
"chr1",184171579,184172388,810,"*",126.452533124681,1.04833625782986,0.329689631445275,3.17976714412952,0.0014739344047683,0.0189774957927451,"Exon (ENST00000362970.1/ENST00000362970.1, exon 1 of 1)",1,184119042,184123978,4937,1,"102724830","ENST00000645316.1",52537
"chr1",184199550,184200264,715,"*",63.783630316317,1.54070399441651,0.484546456144832,3.17968272160057,0.00147436384084629,0.0189774957927451,"Distal Intergenic",1,184119042,184123978,4937,1,"102724830","ENST00000645316.1",80508
"chr1",184289256,184290338,1083,"*",151.124672610694,-1.13802398858338,0.357908001221804,-3.17965506414629,0.00147450455240024,0.0189774957927451,"Distal Intergenic",1,184385753,184386704,952,2,"118827814","ENST00000605589.1",96366
"chr1",184296566,184297349,784,"*",91.8047448025603,1.28391978978664,0.403780713221012,3.17974521255521,0.00147404595406293,0.0189774957927451,"Distal Intergenic",1,184385753,184386704,952,2,"118827814","ENST00000605589.1",89355
"chr1",184298752,184300126,1375,"*",25.0790727631531,2.14536123091077,0.674735588798825,3.17955843225933,0.00147499627914863,0.018980046647966,"Distal Intergenic",1,184385753,184386704,952,2,"118827814","ENST00000605589.1",86578
"chr1",184310377,184311890,1514,"*",16.7305127421574,3.44107637874711,1.08231905749212,3.17935488147141,0.00147603257419022,0.0189859011625466,"Distal Intergenic",1,184385753,184386704,952,2,"118827814","ENST00000605589.1",74814
"chr1",184336250,184336991,742,"*",99.3001199076128,1.1930362149586,0.375258490721087,3.17923843019805,0.00147662573957172,0.0189859011625466,"Distal Intergenic",1,184385753,184386704,952,2,"118827814","ENST00000605589.1",49713
"chr1",184348727,184349313,587,"*",213.432402495688,-1.34173510128968,0.422020538347929,-3.1793123304902,0.00147624928975941,0.0189859011625466,"Distal Intergenic",1,184385753,184386704,952,2,"118827814","ENST00000605589.1",37391
"chr1",184387749,184389885,2137,"*",38.3227229074997,2.17256731741697,0.683351488622633,3.17928233652641,0.00147640206904681,0.0189859011625466,"Promoter (<=1kb)",1,184387289,184621652,234364,1,"81563","ENST00000675061.1",460
"chr1",184398182,184399663,1482,"*",20.9621372721092,2.37941193040797,0.74850827837199,3.17887189649152,0.00147849417856321,0.0190057669105881,"Intron (ENST00000235307.7/81563, intron 1 of 5)",1,184387289,184621652,234364,1,"81563","ENST00000675061.1",10893
"chr1",184436415,184437338,924,"*",147.387076045488,-1.06093206209219,0.333750273966708,-3.17882004854328,0.00147875865401352,0.0190057669105881,"Intron (ENST00000235307.7/81563, intron 1 of 5)",1,184477508,184621652,144145,1,"81563","ENST00000675148.1",-40170
"chr1",184467360,184468237,878,"*",54.5442371042675,-1.37070601511236,0.431208746132816,-3.1787528138174,0.0014791016820589,0.0190063978266317,"Intron (ENST00000235307.7/81563, intron 1 of 5)",1,184477508,184621652,144145,1,"81563","ENST00000675148.1",-9271
"chr1",184475662,184476442,781,"*",155.53138331232,-1.22251118206546,0.384630510913599,-3.17840407190183,0.00148088212181272,0.019025495505371,"Promoter (1-2kb)",1,184477508,184621652,144145,1,"81563","ENST00000675148.1",-1066
"chr1",184511977,184514109,2133,"*",245.903810234693,1.12731440506894,0.354687227962018,3.17833380002526,0.00148124112133279,0.0190263274029598,"Intron (ENST00000235307.7/81563, intron 3 of 5)",1,184504537,184621652,117116,1,"81563","ENST00000675405.1",7440
"chr1",184526743,184527471,729,"*",54.4098927885149,-1.38712246005401,0.436471149997528,-3.17803928177583,0.00148274660587982,0.0190267668749346,"Intron (ENST00000235307.7/81563, intron 3 of 5)",1,184539993,184592248,52256,1,"81563","ENST00000489143.6",-12522
"chr1",184533054,184534917,1864,"*",97.6170251092174,-1.07885066073828,0.339469841686023,-3.1780456708025,0.00148271393223211,0.0190267668749346,"Intron (ENST00000235307.7/81563, intron 3 of 5)",1,184539993,184592248,52256,1,"81563","ENST00000489143.6",-5076
"chr1",184555600,184556210,611,"*",33.0252983300491,2.17777486584656,0.685220229091195,3.17821157839274,0.00148186570877861,0.0190267668749346,"Intron (ENST00000235307.7/81563, intron 3 of 5)",1,184568399,184619936,51538,1,"81563","ENST00000367514.7",-12189
"chr1",184575857,184577189,1333,"*",101.647068866394,-1.49871735976559,0.471558184556444,-3.17822361873607,0.00148180416841187,0.0190267668749346,"Intron (ENST00000235307.7/81563, intron 3 of 5)",1,184568399,184619936,51538,1,"81563","ENST00000367514.7",7458
"chr1",184622199,184622946,748,"*",52.3568927342188,1.76326156909028,0.554814267064789,3.17811143974129,0.00148237762674048,0.0190267668749346,"3' UTR",1,184629542,184630439,898,2,"107985236","ENST00000702746.1",7493
"chr1",184646675,184647512,838,"*",35.286803854505,-2.38654047542933,0.750995633320531,-3.17783535554958,0.00148378983847268,0.0190363759415639,"Intron (ENST00000660403.1/107985236, intron 1 of 3)",1,184629542,184630439,898,2,"107985236","ENST00000702746.1",-16236
"chr1",184663847,184664983,1137,"*",62.8287780785575,1.40580079542638,0.44248003336964,3.17709430800914,0.0014875865384305,0.0190472936953375,"Promoter (<=1kb)",1,184664282,184668535,4254,1,"105371648","ENST00000658878.1",0
"chr1",184683610,184685197,1588,"*",126.176528121827,-1.06094165238857,0.333905407403001,-3.17737188097732,0.00148616336746656,0.0190472936953375,"Distal Intergenic",1,184607599,184669603,62005,2,"107985236","ENST00000660403.1",-14007
"chr1",184754929,184755911,983,"*",56.0812964790959,1.41933043146024,0.446710224569148,3.1772956010335,0.00148655434461793,0.0190472936953375,"Promoter (<=1kb)",1,184690493,184754907,64415,2,"80267","ENST00000367512.8",-22
"chr1",184786385,184786933,549,"*",55.4058780273153,1.3770527390224,0.43340541924458,3.17728546501006,0.00148660630451007,0.0190472936953375,"Distal Intergenic",1,184790724,184805985,15262,2,"116496","ENST00000417056.5",19052
"chr1",184838330,184839096,767,"*",49.9939148929846,-1.42739552955467,0.449261526125787,-3.17720402604656,0.00148702384255592,0.0190472936953375,"Intron (ENST00000367511.4/116496, intron 5 of 13)",1,184794118,184868041,73924,2,"116496","ENST00000487074.5",28945
"chr1",184853566,184854683,1118,"*",77.4840617930833,1.20304067793097,0.378621937980028,3.17741936547382,0.00148592003085384,0.0190472936953375,"Intron (ENST00000367511.4/116496, intron 5 of 13)",1,184794118,184868041,73924,2,"116496","ENST00000487074.5",13358
"chr1",184867061,184869083,2023,"*",173.907645083176,1.16471297668354,0.366571105464172,3.17731801367354,0.00148643945753715,0.0190472936953375,"Promoter (<=1kb)",1,184794118,184868041,73924,2,"116496","ENST00000487074.5",0
"chr1",184882428,184883728,1301,"*",52.9633121122163,1.59834802354679,0.503056344097869,3.17727435962091,0.0014866632355441,0.0190472936953375,"Intron (ENST00000367511.4/116496, intron 5 of 13)",1,184887739,184890185,2447,2,"116496","ENST00000496299.1",6457
