"","seqnames","start","end","width","strand","GFP_1","GFP_3","YAF_2","YAF_3"
"6963","19",17772154,17800904,28751,"*",1612,1488,1672,1090
"6964","19",17829626,17849321,19696,"*",1194,1104,1196,709
"6965","19",17863453,17876242,12790,"*",684,688,699,493
"6966","19",17877638,17882382,4745,"*",203,237,231,153
"6967","19",17936674,17939845,3172,"*",150,159,148,109
"6968","19",17941168,17958420,17253,"*",1348,1288,1428,906
"6969","19",17959770,17976141,16372,"*",1227,1199,1023,703
"6970","19",17991863,18003606,11744,"*",661,710,599,376
"6971","19",18006341,18010973,4633,"*",312,328,385,236
"6972","19",18018943,18022707,3765,"*",216,201,280,213
"6973","19",18089005,18094433,5429,"*",250,158,269,172
"6974","19",18106762,18116073,9312,"*",561,555,498,323
"6975","19",18148978,18158045,9068,"*",468,454,521,312
"6976","19",18159353,18163635,4283,"*",245,232,245,142
"6977","19",18166085,18178569,12485,"*",679,640,668,450
"6978","19",18192007,18199057,7051,"*",396,348,392,301
"6979","19",18200313,18206538,6226,"*",345,354,430,275
"6980","19",18208310,18212209,3900,"*",215,189,207,142
"6981","19",18223620,18228847,5228,"*",352,384,329,211
"6982","19",18242856,18267848,24993,"*",1365,1362,1363,861
"6983","19",18274439,18275935,1497,"*",85,75,137,84
"6984","19",18301005,18302135,1131,"*",79,79,132,92
"6985","19",18303328,18306913,3586,"*",193,182,285,208
"6986","19",18322191,18324072,1882,"*",45,62,132,77
"6987","19",18328462,18329745,1284,"*",68,64,109,97
"6988","19",18372578,18374870,2293,"*",103,130,208,142
"6989","19",18385465,18395015,9551,"*",535,497,485,352
"6990","19",18401534,18404046,2513,"*",152,148,156,88
"6991","19",18410657,18442596,31940,"*",2265,2195,1907,1082
"6992","19",18443590,18454270,10681,"*",724,674,594,384
"6993","19",18456023,18472429,16407,"*",1054,1012,1064,628
"6994","19",18473279,18481859,8581,"*",371,349,661,387
"6995","19",18483274,18490854,7581,"*",488,496,646,428
"6996","19",18519977,18522863,2887,"*",136,149,247,169
"6997","19",18585997,18624088,38092,"*",2723,2676,2492,1559
"6998","19",18632803,18638851,6049,"*",449,398,443,340
"6999","19",18654997,18673146,18150,"*",1168,1133,1082,659
"7000","19",18675096,18678835,3740,"*",173,180,211,160
"7001","19",18695245,18702272,7028,"*",431,402,473,306
"7002","19",18757080,18765758,8679,"*",753,780,933,567
"7003","19",18767403,18799548,32146,"*",2417,2452,2354,1428
"7004","19",18831829,18834755,2927,"*",95,136,227,136
"7005","19",18883597,18901700,18104,"*",1244,1208,991,615
"7006","19",18948235,18950167,1933,"*",137,106,83,51
"7007","19",18980804,18993203,12400,"*",660,633,628,467
"7008","19",18995580,18997663,2084,"*",142,136,137,111
"7009","19",18998526,19000678,2153,"*",148,131,237,118
"7010","19",19032478,19035778,3301,"*",77,74,174,113
"7011","19",19051020,19067226,16207,"*",749,736,869,627
"7012","19",19136858,19138750,1893,"*",147,126,126,87
"7013","19",19185852,19187144,1293,"*",47,51,64,54
"7014","19",19337359,19338901,1543,"*",115,116,149,84
"7015","19",19360344,19362830,2487,"*",101,98,168,136
"7016","19",19385295,19387061,1767,"*",110,117,151,108
"7017","19",19525315,19556039,30725,"*",1674,1658,1707,1142
"7018","19",24032600,24034440,1841,"*",38,38,138,100
"7019","19",27792381,27796062,3682,"*",115,107,300,198
"7020","19",27971081,27977243,6163,"*",169,149,454,424
"7021","19",28206531,28211069,4539,"*",236,218,319,238
"7022","19",28293451,28294801,1351,"*",60,73,126,94
"7023","19",28296232,28300103,3872,"*",104,105,300,217
"7024","19",28869107,28874156,5050,"*",169,187,211,131
"7025","19",29182012,29184125,2114,"*",96,87,135,96
"7026","19",29514683,29522109,7427,"*",386,371,338,235
"7027","19",29586505,29588040,1536,"*",77,80,164,120
"7028","19",29645302,29647680,2379,"*",105,90,233,154
"7029","19",29662234,29669618,7385,"*",481,476,737,483
"7030","19",29671551,29673797,2247,"*",79,84,200,121
"7031","19",29680243,29683555,3313,"*",265,253,326,189
"7032","19",29714820,29716976,2157,"*",69,80,145,74
"7033","19",29727441,29747979,20539,"*",1062,990,906,746
"7034","19",29804746,29807881,3136,"*",109,107,180,140
"7035","19",29829632,29833889,4258,"*",194,210,234,165
"7036","19",29836635,29846328,9694,"*",500,469,514,353
"7037","19",29870476,29883101,12626,"*",750,654,648,406
"7038","19",29884436,29888235,3800,"*",183,177,186,125
"7039","19",30374738,30396117,21380,"*",1102,1063,1529,1046
"7040","19",30645962,30649195,3234,"*",148,154,182,119
"7041","19",30692987,30697283,4297,"*",159,170,191,126
"7042","19",30877663,30879395,1733,"*",80,95,117,89
"7043","19",31253815,31257714,3900,"*",229,200,299,181
"7044","19",32012546,32013923,1378,"*",69,71,91,88
"7045","19",32102708,32106113,3406,"*",166,154,187,139
"7046","19",32321793,32323240,1448,"*",125,142,181,146
"7047","19",32372800,32374299,1500,"*",28,21,122,109
"7048","19",32569210,32572054,2845,"*",136,108,135,115
"7049","19",32672510,32678160,5651,"*",311,283,335,216
"7050","19",32747710,32751902,4193,"*",203,176,264,191
"7051","19",32808388,32809867,1480,"*",88,70,122,67
"7052","19",32971190,32972448,1259,"*",51,64,111,85
"7053","19",33041297,33042506,1210,"*",22,33,88,77
"7054","19",33141141,33151663,10523,"*",431,368,406,310
"7055","19",33171910,33178196,6287,"*",269,284,440,294
"7056","19",33190397,33227771,37375,"*",3791,3704,2721,1657
"7057","19",33229678,33256917,27240,"*",2091,2011,1684,991
"7058","19",33259233,33288215,28983,"*",1980,1952,1339,890
"7059","19",33289489,33308144,18656,"*",1216,1059,1172,754
"7060","19",33373289,33377944,4656,"*",191,156,343,279
"7061","19",33385796,33419890,34095,"*",3310,3305,2972,1687
"7062","19",33430040,33433128,3089,"*",137,157,161,119
"7063","19",33434029,33441732,7704,"*",442,405,547,326
"7064","19",33470433,33476378,5946,"*",272,214,397,281
"7065","19",33577542,33584281,6740,"*",438,423,332,234
"7066","19",33614363,33632922,18560,"*",1020,907,712,451
"7067","19",33683309,33692869,9561,"*",564,594,454,299
"7068","19",33718064,33721573,3510,"*",210,199,176,102
"7069","19",33745594,33793569,47976,"*",2848,2739,2798,1706
"7070","19",33817241,33823749,6509,"*",277,266,385,248
"7071","19",34094981,34097456,2476,"*",56,58,130,95
"7072","19",34230161,34233734,3574,"*",117,151,292,248
"7073","19",34316300,34318796,2497,"*",130,112,263,204
"7074","19",34357619,34360425,2807,"*",122,103,187,139
"7075","19",34479051,34488005,8955,"*",485,479,446,283
"7076","19",34496881,34506434,9554,"*",602,538,569,327
"7077","19",35021227,35035837,14611,"*",881,827,803,518
"7078","19",35037250,35050267,13018,"*",818,815,746,504
"7079","19",35063736,35068813,5078,"*",187,178,280,183
"7080","19",35072185,35081633,9449,"*",587,572,416,253
"7081","19",35083342,35090858,7517,"*",319,297,397,276
"7082","19",35106702,35109941,3240,"*",101,104,155,130
"7083","19",35113242,35158531,45290,"*",2385,2372,2431,1566
"7084","19",35210770,35217895,7126,"*",315,272,464,271
"7085","19",35256490,35268374,11885,"*",622,600,779,524
"7086","19",35276975,35297067,20093,"*",1086,1014,1077,729
"7087","19",35298962,35322246,23285,"*",1190,1116,1282,848
"7088","19",35326540,35358503,31964,"*",1779,1716,1768,1217
"7089","19",35420326,35421878,1553,"*",86,70,90,70
"7090","19",35467862,35470129,2268,"*",101,99,171,121
"7091","19",35486094,35515828,29735,"*",2174,2002,2080,1436
"7092","19",35641366,35646040,4675,"*",327,318,365,219
"7093","19",35648075,35649157,1083,"*",57,56,108,64
"7094","19",35665196,35670634,5439,"*",304,269,292,178
"7095","19",35671819,35680805,8987,"*",411,378,406,312
"7096","19",35702207,35708702,6496,"*",369,369,335,220
"7097","19",35710313,35723313,13001,"*",621,668,678,447
"7098","19",35728866,35746172,17307,"*",722,698,841,515
"7099","19",35774510,35794125,19616,"*",1131,1115,976,598
"7100","19",35811651,35813535,1885,"*",160,133,143,102
"7101","19",35841022,35882429,41408,"*",2323,2221,2304,1530
"7102","19",36006136,36017477,11342,"*",482,465,579,421
"7103","19",36053818,36057550,3733,"*",150,124,224,158
"7104","19",36058665,36061822,3158,"*",151,128,135,114
"7105","19",36110969,36116670,5702,"*",288,289,357,226
"7106","19",36131846,36133919,2074,"*",47,42,103,71
"7107","19",36135339,36137960,2622,"*",69,61,204,121
"7108","19",36141192,36142886,1695,"*",37,53,141,77
"7109","19",36213842,36215997,2156,"*",43,61,187,106
"7110","19",36488053,36490430,2378,"*",63,56,191,127
"7111","19",37906091,37908951,2861,"*",103,83,161,123
"7112","19",37931774,37934551,2778,"*",168,186,320,239
"7113","19",38003206,38006818,3613,"*",140,137,333,209
"7114","19",38079918,38084113,4196,"*",105,128,228,151
"7115","19",38141304,38144328,3025,"*",117,117,123,96
"7116","19",38216022,38238785,22764,"*",1043,1016,1113,708
"7117","19",38295564,38301191,5628,"*",279,275,392,303
"7118","19",38315299,38316344,1046,"*",46,63,93,75
"7119","19",38335129,38338195,3067,"*",138,140,219,121
"7120","19",38354374,38364814,10441,"*",590,544,522,407
"7121","19",38437738,38444746,7009,"*",369,320,289,182
"7122","19",38510281,38519618,9338,"*",517,482,476,308
"7123","19",38559510,38564449,4940,"*",246,246,254,161
"7124","19",38634768,38637524,2757,"*",119,93,211,132
"7125","19",38682780,38686834,4055,"*",84,90,333,239
"7126","19",38691112,38694333,3222,"*",89,84,241,182
"7127","19",38716870,38723307,6438,"*",368,331,434,252
"7128","19",38724638,38748122,23485,"*",1150,1070,1296,832
"7129","19",38773692,38775621,1930,"*",126,134,135,99
"7130","19",38830352,38832391,2040,"*",76,84,141,122
"7131","19",38834934,38841240,6307,"*",250,236,447,311
"7132","19",38848534,38852976,4443,"*",204,214,283,257
"7133","19",38893777,38901283,7507,"*",327,331,397,264
"7134","19",38930253,38933116,2864,"*",94,99,129,104
"7135","19",38974875,38976994,2120,"*",106,71,167,91
"7136","19",39029788,39033366,3579,"*",158,137,194,169
"7137","19",39035894,39039618,3725,"*",98,89,133,72
"7138","19",39052338,39054765,2428,"*",131,137,137,101
"7139","19",39109233,39113824,4592,"*",216,246,353,224
"7140","19",39125656,39132672,7017,"*",349,332,455,295
"7141","19",39191989,39209011,17023,"*",1141,1030,1026,692
"7142","19",39235617,39241976,6360,"*",377,363,372,275
"7143","19",39259208,39266032,6825,"*",401,385,328,211
"7144","19",39268599,39273182,4584,"*",196,181,199,141
"7145","19",39340969,39344844,3876,"*",151,125,176,127
"7146","19",39397157,39404385,7229,"*",372,363,579,376
"7147","19",39405130,39418141,13012,"*",719,693,799,501
"7148","19",39496167,39509697,13531,"*",912,905,861,572
"7149","19",39513194,39520597,7404,"*",537,520,484,296
"7150","19",39531964,39534769,2806,"*",149,110,201,129
"7151","19",39822564,39826540,3977,"*",143,118,211,165
"7152","19",39868869,39876313,7445,"*",389,381,318,249
"7153","19",39889851,39893713,3863,"*",204,199,138,87
"7154","19",39968879,39972161,3283,"*",159,120,271,203
"7155","19",40147262,40150558,3297,"*",151,143,223,142
"7156","19",40212293,40222758,10466,"*",476,447,609,416
"7157","19",40403351,40418169,14819,"*",692,669,754,517
"7158","19",40463052,40469299,6248,"*",373,388,486,342
"7159","19",40537552,40539574,2023,"*",116,110,142,102
"7160","19",40540961,40543332,2372,"*",176,141,175,124
"7161","19",40564111,40572540,8430,"*",507,519,579,373
"7162","19",40576517,40578525,2009,"*",102,75,133,92
"7163","19",40594493,40616205,21713,"*",1423,1478,1633,1080
"7164","19",40632429,40635799,3371,"*",148,157,239,186
"7165","19",40662145,40665754,3610,"*",181,183,279,194
"7166","19",40682518,40696130,13613,"*",669,721,878,598
"7167","19",40713340,40719645,6306,"*",263,240,485,343
"7168","19",40777018,40779309,2292,"*",149,145,316,219
"7169","19",40797367,40809756,12390,"*",538,550,769,525
"7170","19",41174818,41177064,2247,"*",135,110,159,151
"7171","19",41189517,41199396,9880,"*",581,501,694,435
"7172","19",41215309,41227329,12021,"*",727,778,1124,758
"7173","19",41307693,41312043,4351,"*",148,122,324,223
"7174","19",41318527,41329429,10903,"*",930,982,1313,876
"7175","19",41348077,41358616,10540,"*",690,642,661,433
"7176","19",41439532,41451690,12159,"*",514,512,673,455
"7177","19",41563023,41565702,2680,"*",181,174,229,142
"7178","19",41569247,41573549,4303,"*",218,203,288,169
"7179","19",41595058,41597965,2908,"*",117,114,167,164
"7180","19",41689971,41692035,2065,"*",123,134,119,104
"7181","19",41699363,41712338,12976,"*",625,594,715,503
"7182","19",41745077,41749299,4223,"*",189,155,196,153
"7183","19",41783628,41788097,4470,"*",221,195,241,177
"7184","19",41834550,41840448,5899,"*",321,314,377,269
"7185","19",41859483,41861329,1847,"*",75,71,162,88
"7186","19",41871986,41885953,13968,"*",759,779,775,563
"7187","19",41886321,41889794,3474,"*",181,122,219,148
"7188","19",41902005,41938436,36432,"*",3219,3268,2845,1739
"7189","19",41951450,41960468,9019,"*",464,496,543,366
"7190","19",41965071,41982453,17383,"*",964,969,836,538
"7191","19",41984816,42009134,24319,"*",1806,1706,1617,1027
"7192","19",42017998,42031246,13249,"*",722,724,864,569
"7193","19",42050398,42071751,21354,"*",1459,1405,1413,918
"7194","19",42087359,42100201,12843,"*",606,544,753,481
"7195","19",42107832,42110743,2912,"*",119,120,162,136
"7196","19",42111143,42118916,7774,"*",323,343,552,380
"7197","19",42120891,42141281,20391,"*",1267,1222,1565,954
"7198","19",42142638,42188086,45449,"*",3314,3103,3696,2551
"7199","19",42206289,42209877,3589,"*",126,121,300,205
"7200","19",42219703,42221012,1310,"*",84,74,114,95
"7201","19",42241592,42243564,1973,"*",81,89,141,130
"7202","19",42267663,42298128,30466,"*",2025,2016,2340,1543
"7203","19",42299826,42304436,4611,"*",255,230,301,237
"7204","19",42309432,42317969,8538,"*",600,562,538,379
"7205","19",42319950,42326991,7042,"*",368,362,395,300
"7206","19",42386343,42394371,8029,"*",548,477,492,324
"7207","19",42395581,42403475,7895,"*",470,495,548,342
"7208","19",42404745,42414106,9362,"*",615,640,695,390
"7209","19",42433005,42434112,1108,"*",62,57,137,109
"7210","19",42455056,42456267,1212,"*",66,48,164,115
"7211","19",42517933,42529875,11943,"*",693,632,735,527
"7212","19",42539024,42544573,5550,"*",288,241,345,212
"7213","19",42563335,42565875,2541,"*",113,117,166,122
"7214","19",42591639,42597467,5829,"*",443,379,392,322
"7215","19",42606631,42608368,1738,"*",61,73,122,88
"7216","19",43432789,43433996,1208,"*",52,43,112,77
"7217","19",43443305,43447873,4569,"*",177,152,284,196
"7218","19",43459770,43475885,16116,"*",819,789,867,678
"7219","19",43502007,43507035,5029,"*",283,254,294,172
"7220","19",43524912,43527689,2778,"*",216,193,299,203
"7221","19",43531893,43536039,4147,"*",161,183,287,169
"7222","19",43619016,43620406,1391,"*",51,54,116,74
"7223","19",43633980,43641894,7915,"*",504,494,509,362
"7224","19",43667619,43670460,2842,"*",135,160,241,175
"7225","19",43685518,43688555,3038,"*",162,140,269,232
"7226","19",43751692,43759897,8206,"*",184,196,543,427
"7227","19",43762918,43786412,23495,"*",1095,1094,1809,1143
"7228","19",44682224,44690552,8329,"*",285,304,629,440
"7229","19",44691604,44693131,1528,"*",56,54,165,135
"7230","19",44718249,44719750,1502,"*",69,60,161,123
"7231","19",44736944,44743403,6460,"*",298,293,508,341
"7232","19",44744566,44761397,16832,"*",1088,1036,1398,883
"7233","19",44770061,44771851,1791,"*",73,61,158,117
"7234","19",44780793,44784730,3938,"*",219,210,217,120
"7235","19",44803917,44823716,19800,"*",1117,1146,1070,709
"7236","19",44844109,44852002,7894,"*",378,393,533,340
"7237","19",44889853,44892008,2156,"*",108,116,180,125
"7238","19",44899963,44915450,15488,"*",791,802,816,480
"7239","19",44924119,44929980,5862,"*",303,292,296,210
"7240","19",45000097,45003188,3092,"*",138,134,197,126
"7241","19",45092807,45102239,9433,"*",319,330,582,380
"7242","19",45124600,45126683,2084,"*",97,111,144,100
"7243","19",45152863,45174604,21742,"*",1848,1714,1603,1086
"7244","19",45177680,45181571,3892,"*",208,179,247,189
"7245","19",45210521,45225257,14737,"*",901,832,789,513
"7246","19",45248583,45254897,6315,"*",415,415,520,303
"7247","19",45299293,45301274,1982,"*",84,77,117,68
"7248","19",45336134,45339090,2957,"*",158,177,177,104
"7249","19",45419486,45424694,5209,"*",207,220,296,216
"7250","19",45440037,45441484,1448,"*",120,95,120,68
"7251","19",45455536,45456727,1192,"*",68,67,159,125
"7252","19",45483664,45486573,2910,"*",151,124,183,140
"7253","19",45492490,45502073,9584,"*",436,421,471,323
"7254","19",45504671,45510050,5380,"*",195,208,311,207
"7255","19",45520038,45524792,4755,"*",167,157,224,150
"7256","19",45541207,45544430,3224,"*",143,147,225,160
"7257","19",45546931,45552021,5091,"*",206,229,357,237
"7258","19",45556775,45558987,2213,"*",120,114,166,93
"7259","19",45568469,45570359,1891,"*",68,80,201,165
"7260","19",45583888,45585562,1675,"*",79,100,143,118
"7261","19",45606970,45608053,1084,"*",74,65,116,100
"7262","19",45613312,45614943,1632,"*",79,78,209,136
"7263","19",45641003,45646852,5850,"*",272,246,385,288
"7264","19",45667529,45671531,4003,"*",299,311,325,232
"7265","19",45691736,45693956,2221,"*",131,137,181,165
"7266","19",45716452,45718791,2340,"*",104,86,201,143
"7267","19",45728212,45731280,3069,"*",93,79,183,120
"7268","19",45761539,45773769,12231,"*",901,846,937,545
"7269","19",45776433,45788759,12327,"*",727,676,759,547
"7270","19",45862252,45869506,7255,"*",414,472,462,324
"7271","19",45900077,45907426,7350,"*",309,314,309,236
"7272","19",45907814,45912101,4288,"*",180,197,202,139
"7273","19",45913400,45916041,2642,"*",134,156,138,90
"7274","19",45952358,45956727,4370,"*",242,249,440,358
"7275","19",45969871,45983341,13471,"*",665,587,688,469
"7276","19",45994824,45996388,1565,"*",120,133,200,144
"7277","19",46007846,46012517,4672,"*",199,206,289,195
"7278","19",46014579,46024204,9626,"*",642,567,633,375
"7279","19",46065583,46083832,18250,"*",801,809,1428,1082
"7280","19",46188131,46199992,11862,"*",706,613,1061,693
"7281","19",46200908,46214384,13477,"*",562,599,1132,772
"7282","19",46216844,46218638,1795,"*",80,68,157,97
"7283","19",46219477,46233550,14074,"*",860,851,1616,1040
"7284","19",46248636,46251823,3188,"*",189,140,262,205
"7285","19",46258107,46267700,9594,"*",558,520,905,614
"7286","19",46270615,46272521,1907,"*",97,107,212,170
"7287","19",46294393,46306181,11789,"*",590,596,612,391
"7288","19",46370491,46377863,7373,"*",358,393,683,426
"7289","19",46400884,46414192,13309,"*",645,640,630,407
"7290","19",46484402,46496854,12453,"*",1036,991,943,588
"7291","19",46512476,46519049,6574,"*",342,327,430,311
"7292","19",46524179,46538052,13874,"*",786,779,1018,629
"7293","19",46600368,46643479,43112,"*",3263,3104,2925,1941
"7294","19",46657985,46662659,4675,"*",354,335,328,240
"7295","19",46704167,46705462,1296,"*",62,49,101,66
"7296","19",46713771,46734277,20507,"*",1204,1157,1472,934
