"","CHR","START","END","GFP_1","GFP_3","YAF_2","YAF_3"
"8031",12,100785593,100788050,108,131,178,158
"8032",12,100876665,100878389,56,49,140,94
"8033",12,100900524,100911059,673,558,907,602
"8034",12,100923221,100925664,119,119,206,161
"8035",12,100955329,100959559,191,166,284,236
"8036",12,100974413,100979145,277,209,320,183
"8037",12,101119277,101121606,128,78,287,171
"8038",12,101204688,101205978,16,26,55,51
"8039",12,101380186,101384161,102,90,235,171
"8040",12,101517000,101520765,83,80,289,238
"8041",12,101751005,101753211,46,54,273,254
"8042",12,102019245,102021865,70,83,150,80
"8043",12,102057110,102066370,397,422,475,343
"8044",12,102103369,102104862,47,60,143,93
"8045",12,102226430,102228832,53,67,222,179
"8046",12,103174566,103175780,23,39,84,72
"8047",12,104871899,104874646,156,161,206,129
"8048",12,105403034,105407077,116,95,296,222
"8049",12,105408358,105413097,147,129,373,324
"8050",12,105454759,105456977,57,81,220,183
"8051",12,105592281,105598800,327,262,584,374
"8052",12,105616054,105620530,175,177,282,182
"8053",12,105711960,105714883,61,67,227,174
"8054",12,105872291,105874342,58,50,144,122
"8055",12,105917231,105920711,91,99,246,163
"8056",12,106113807,106118278,126,119,303,218
"8057",12,106540521,106547500,258,231,306,224
"8058",12,106579756,106585880,282,240,367,223
"8059",12,108635907,108638493,52,52,202,158
"8060",12,108971613,108973540,92,97,148,102
"8061",12,109046761,109048072,82,57,143,91
"8062",12,109124678,109135371,428,385,703,481
"8063",12,109170738,109175110,142,137,393,270
"8064",12,109208474,109211750,86,74,286,184
"8065",12,109212729,109219198,289,293,837,505
"8066",12,109238535,109245248,201,182,528,323
"8067",12,109260195,109261835,60,48,130,123
"8068",12,109330803,109335995,168,177,410,255
"8069",12,109437976,109440170,64,84,114,114
"8070",12,109504138,109520228,760,759,878,585
"8071",12,109545887,109548167,22,29,126,103
"8072",12,110104122,110108053,97,89,369,255
"8073",12,110863687,110877794,760,766,1236,852
"8074",12,111069805,111072923,115,93,256,210
"8075",12,111116186,111124284,437,445,716,454
"8076",12,111135368,111137606,142,171,225,129
"8077",12,111165209,111169569,57,75,270,165
"8078",12,111178219,111180816,93,86,231,160
"8079",12,111657616,111664131,176,154,491,345
"8080",12,111667628,111669196,66,67,138,116
"8081",12,111698201,111711032,583,574,1200,850
"8082",12,111926465,111927981,82,67,109,84
"8083",12,111929264,111932074,122,113,202,165
"8084",12,112053710,112057091,108,100,219,163
"8085",12,112479801,112484280,181,140,323,225
"8086",12,112624365,112628310,134,143,357,261
"8087",12,112640244,112641851,99,83,240,212
"8088",12,112690823,112693793,120,122,245,189
"8089",12,112720788,112731176,634,554,828,462
"8090",12,112941707,112943268,68,60,153,104
"8091",12,113192532,113204784,468,507,785,509
"8092",12,113214028,113220706,304,321,554,360
"8093",12,113225060,113227700,75,66,207,182
"8094",12,113239554,113243304,158,183,484,329
"8095",12,113818018,113819306,42,45,138,106
"8096",12,113876651,113878571,75,54,145,104
"8097",12,118059175,118062979,177,194,302,230
"8098",12,118088080,118089910,76,60,183,112
"8099",12,118221363,118222985,46,46,124,110
"8100",12,118240270,118243375,86,83,248,174
"8101",12,118246326,118250823,91,115,379,281
"8102",12,118385527,118388129,69,73,250,164
"8103",12,118878348,118884201,256,220,453,324
"8104",12,118986881,118995071,258,251,685,451
"8105",12,119075902,119077494,64,70,130,87
"8106",12,119132024,119152115,1154,1030,1058,659
"8107",12,119195988,119199786,165,149,334,190
"8108",12,119204629,119210025,262,289,572,402
"8109",12,119249607,119257962,273,269,629,416
"8110",12,119263055,119266463,139,133,236,133
"8111",12,119282424,119284512,88,104,195,145
"8112",12,119365673,119369057,162,187,265,206
"8113",12,119471440,119479790,382,453,404,293
"8114",12,119517436,119518928,85,64,97,60
"8115",12,119745825,119749825,143,136,367,259
"8116",12,120132316,120134927,81,77,247,189
"8117",12,120235816,120242273,281,294,500,310
"8118",12,120243144,120254504,591,538,731,468
"8119",12,120286730,120287818,27,22,83,79
"8120",12,120335899,120369161,2068,1847,1939,1279
"8121",12,120371563,120390600,1099,1108,1081,668
"8122",12,120392000,120402844,685,663,591,354
"8123",12,120418006,120419685,95,96,120,73
"8124",12,120495842,120506728,516,529,756,435
"8125",12,120508572,120515068,298,288,374,247
"8126",12,120550141,120558193,300,291,382,263
"8127",12,120667852,120676011,571,552,574,394
"8128",12,120676859,120684057,392,384,377,257
"8129",12,120729557,120739766,602,529,590,387
"8130",12,120757699,120796597,2286,2174,2491,1536
"8131",12,120902233,120924357,1193,1095,1296,819
"8132",12,120932263,120950517,1147,1064,1272,913
"8133",12,121055156,121090839,2250,2275,2384,1484
"8134",12,121094336,121097347,209,225,219,131
"8135",12,121148975,121156881,383,372,461,281
"8136",12,121182788,121190389,353,369,469,319
"8137",12,121194542,121203959,531,521,630,389
"8138",12,121227889,121250001,1187,1169,1364,898
"8139",12,121256906,121258860,115,100,137,110
"8140",12,121479956,121483470,87,80,363,242
"8141",12,121504361,121505556,15,20,101,74
"8142",12,121698758,121702945,168,163,344,240
"8143",12,121789379,121792033,96,77,180,148
"8144",12,121943440,121944826,37,20,114,79
"8145",12,122100304,122101697,83,73,139,127
"8146",12,124778137,124779855,38,45,111,83
"8147",12,127024650,127026090,75,73,141,104
"8148",12,127063321,127075512,761,668,724,447
"8149",12,127153590,127154774,57,62,154,111
"8150",12,127197112,127199523,50,49,141,82
"8151",12,127216968,127221193,142,126,258,173
"8152",12,127226246,127228471,53,61,155,116
"8153",12,127397552,127399399,89,76,226,126
"8154",12,127400676,127402637,111,87,138,116
"8155",12,127508166,127509263,24,21,110,115
"8156",12,127569250,127571435,91,93,175,117
"8157",12,127592768,127594634,140,102,132,80
"8158",12,127619834,127665727,2908,2746,2618,1610
"8159",12,127670733,127682771,871,878,852,572
"8160",12,128062310,128063970,65,74,108,77
"8161",12,128232684,128238633,153,140,298,153
"8162",12,128260516,128264079,134,153,318,182
"8163",12,128313603,128327869,870,847,912,487
"8164",12,128425724,128427191,85,98,153,92
"8165",12,128535792,128538639,52,63,161,124
"8166",12,128637811,128641239,103,125,212,161
"8167",12,129849716,129850897,45,26,35,49
"8168",12,130341687,130344707,77,120,145,104
"8169",12,130726349,130730903,345,329,349,212
"8170",12,130753578,130770149,1042,995,912,562
"8171",12,130795470,130800558,315,310,448,257
"8172",12,130807347,130809417,128,141,261,188
"8173",12,130818678,130840852,1330,1295,1609,1032
"8174",12,130868573,130874871,341,324,516,376
"8175",12,131151353,131158550,441,436,552,348
"8176",12,131671733,131674334,193,191,135,80
"8177",12,132415250,132419587,162,176,333,251
"8178",12,132667268,132672554,124,175,409,281
"8179",12,133841638,133845844,75,84,188,134
"8180",12,134446749,134451307,179,167,256,169
"8181",12,134737907,134740376,87,69,202,138
"8182",12,135819325,135821561,99,77,129,101
"8183",12,136182482,136183551,54,51,124,83
"8184",12,136383388,136385500,78,87,111,87
"8185",12,138070889,138073130,74,75,185,154
"8186",12,144466566,144468080,47,43,119,90
"8187",12,144659482,144661243,31,43,176,112
"8188",12,148810031,148813056,116,115,206,184
"8189",12,148813903,148816581,81,79,154,136
"8190",12,148875075,148877658,137,127,172,105
"8191",12,150520896,150522180,40,47,118,110
"8192",12,150643659,150645787,18,24,115,88
"8193",12,151826767,151829455,50,60,135,96
"8194",12,151997000,152002468,165,170,255,150
"8195",12,152004074,152006296,74,81,159,120
"8196",12,152097328,152101761,244,237,285,204
"8197",12,152200137,152201776,41,50,173,114
"8198",12,152334374,152337461,101,90,191,159
"8199",12,152405037,152408070,26,31,149,112
"8200",12,156454775,156458304,79,75,352,257
"8201",12,157784285,157788596,85,92,254,245
"8202",12,157932483,157933833,99,100,68,40
"8203",12,158456308,158458915,101,110,226,129
"8204",12,158722382,158727297,278,213,460,288
"8205",12,158953251,158954822,70,49,140,104
"8206",12,159063305,159066194,40,39,180,107
"8207",12,160203572,160211298,117,132,611,428
"8208",12,160213408,160215307,49,60,189,143
"8209",12,160219823,160229769,179,140,648,464
"8210",12,160367866,160369826,67,38,163,155
"8211",12,160396825,160398419,27,40,148,108
"8212",12,162022304,162030594,162,160,519,368
"8213",12,169094819,169097081,69,90,234,215
"8214",12,169360646,169365077,291,263,345,164
"8215",12,169573170,169574195,27,31,118,84
"8216",12,169827293,169829033,35,37,165,106
"8217",12,170313535,170314970,38,27,79,61
"8218",12,170360071,170363071,102,91,206,146
"8219",12,170505944,170508754,63,55,193,143
"8220",12,170524312,170526275,56,41,151,118
"8221",12,170553952,170555496,38,27,118,102
"8222",12,171513845,171517206,123,112,211,169
"8223",12,172093582,172104233,472,462,850,492
"8224",12,172105744,172107039,62,71,133,65
"8225",12,172177548,172180678,97,88,251,183
"8226",12,172230563,172232343,78,70,185,121
"8227",12,172692702,172695557,71,79,206,118
"8228",12,172781736,172784185,120,130,250,213
"8229",12,172965555,172970493,152,151,359,248
"8230",12,172984275,172986366,97,88,161,117
"8231",12,173159814,173161645,32,14,115,77
"8232",12,174023651,174024965,35,38,119,106
"8233",12,174031513,174033373,41,49,129,81
"8234",12,174247723,174249070,46,47,88,66
"8235",12,174696026,174697931,107,123,179,132
"8236",12,174835159,174837448,18,10,169,108
"8237",12,175167625,175168855,36,38,152,94
"8238",12,176087661,176093804,214,207,230,145
"8239",12,176104111,176111658,340,318,562,354
"8240",12,176489755,176493016,100,82,197,139
"8241",12,177761999,177764126,111,114,183,120
"8242",12,178071192,178073507,110,99,135,74
"8243",12,178205010,178206589,22,20,88,83
"8244",12,178223907,178226546,69,77,189,168
"8245",12,181678098,181685629,467,548,533,299
"8246",12,189671713,189675063,73,83,189,152
"8247",12,190715829,190719799,70,56,242,192
"8248",12,190765677,190766933,28,27,113,87
"8249",12,191165130,191167005,51,29,146,132
"8250",12,191318198,191319707,25,25,116,100
"8251",12,192193149,192196753,217,218,296,188
"8252",12,195532905,195535191,53,43,137,131
"8253",12,195656140,195658428,42,49,136,83
"8254",12,196291761,196295357,93,126,249,213
"8255",12,197704953,197708655,151,159,320,218
"8256",12,197803104,197807456,156,138,249,151
"8257",12,199455441,199458607,193,153,217,131
"8258",12,200615283,200616590,39,25,99,70
"8259",12,200756618,200757854,44,39,153,125
"8260",12,201890158,201892167,53,48,227,160
"8261",12,201929579,201934652,145,170,379,301
"8262",12,201955424,201956832,73,69,136,83
"8263",12,202588579,202590305,77,93,167,105
"8264",12,203582760,203585117,21,28,100,102
"8265",12,203807962,203812641,59,50,281,209
"8266",12,205648939,205652759,120,109,234,186
"8267",12,205678636,205685897,163,117,484,297
"8268",12,205691269,205704753,115,121,855,592
"8269",12,205751503,205758980,85,97,643,454
"8270",12,205865322,205867418,56,63,167,99
"8271",12,205868565,205869799,64,54,172,96
"8272",12,206288296,206290048,53,45,177,115
"8273",12,206727351,206729945,143,142,176,144
"8274",12,207847638,207849556,73,51,132,107
"8275",12,208174526,208175748,41,29,70,49
"8276",12,208265507,208267274,36,26,111,79
"8277",12,209495142,209497698,67,66,145,169
"8278",12,215793782,215795087,44,51,107,109
"8279",12,216220874,216223361,70,60,216,203
"8280",12,216315876,216317202,45,34,120,99
"8281",12,216348808,216354644,149,133,356,235
"8282",12,216477433,216479317,40,37,151,123
"8283",12,216492343,216494219,39,36,176,100
"8284",12,216533518,216537495,121,83,219,134
"8285",12,216539038,216541623,103,91,228,154
"8286",12,216631426,216637601,281,244,644,430
"8287",12,216663715,216667056,176,161,299,212
"8288",12,216681225,216682856,73,51,122,116
"8289",12,216772722,216776177,90,88,241,171
"8290",12,216829267,216831553,69,57,143,96
"8291",12,217085543,217086859,33,24,130,104
"8292",12,217277671,217279952,40,33,193,133
"8293",12,217652831,217656248,88,72,200,158
"8294",12,217705441,217707604,60,43,140,110
"8295",12,217709772,217715759,228,224,493,400
"8296",12,217784401,217791387,404,364,448,293
"8297",12,217897324,217924329,1443,1357,1724,1061
"8298",12,217932938,217938085,304,290,403,261
"8299",12,217986300,218018534,1924,1853,1951,1227
"8300",12,218269549,218273313,145,167,264,174
"8301",12,218283419,218287982,128,140,274,180
"8302",12,218322286,218324680,145,154,199,144
"8303",12,218356559,218358659,127,134,137,78
"8304",12,218385835,218387994,149,127,130,86
"8305",12,218607333,218608636,83,77,161,138
"8306",12,218745348,218748340,77,77,208,179
"8307",12,218781146,218784332,118,102,222,160
"8308",12,218805385,218806843,56,16,104,91
"8309",12,218852775,218889006,2600,2345,2984,1868
"8310",12,218889875,218899408,879,745,766,476
"8311",12,218978817,219006350,2218,2011,1934,1269
"8312",12,219008841,219011158,147,115,153,77
"8313",12,219013179,219032965,1192,1147,1083,719
"8314",12,219037372,219039418,149,121,184,122
"8315",12,219052725,219063656,778,670,599,365
"8316",12,219122096,219127457,177,181,548,370
"8317",12,219141838,219144506,165,138,260,206
"8318",12,219159690,219165415,265,250,339,222
"8319",12,219176088,219177938,64,90,125,85
"8320",12,219246791,219250424,117,114,258,177
"8321",12,219272480,219275000,85,83,237,202
"8322",12,219277594,219280509,124,108,229,114
"8323",12,219282907,219304092,1187,1050,1258,844
"8324",12,219306524,219310575,189,161,227,158
"8325",12,219361353,219364045,89,78,175,114
"8326",12,219433019,219454750,1232,1211,1406,929
"8327",12,219457098,219462561,302,285,264,175
"8328",12,219475580,219499119,1264,1207,1108,764
"8329",12,219503683,219544920,3117,2904,2608,1614
"8330",12,219640442,219643487,152,138,189,130
"8331",12,219674788,219676977,78,78,155,123
"8332",12,219736318,219737641,45,49,98,82
"8333",12,220333936,220336673,69,90,249,218
"8334",12,222959252,222960516,30,34,174,117
"8335",12,223041631,223044340,50,44,159,129
"8336",12,223759769,223761659,46,39,160,104
"8337",12,224145693,224147403,22,21,106,79
"8338",12,226114429,226116566,14,21,148,124
"8339",12,227227304,227229629,126,120,166,98
"8340",12,227267007,227268595,80,86,110,88
"8341",12,227817949,227819486,60,37,171,143
"8342",12,227820436,227824098,70,47,228,154
"8343",12,227862748,227864933,61,59,204,135
"8344",12,229406295,229408829,53,47,146,119
"8345",12,229585294,229587891,93,71,193,149
"8346",12,229713305,229716304,165,141,247,119
"8347",12,230662939,230665474,90,90,186,117
"8348",12,230690239,230692991,69,50,227,149
"8349",12,230793704,230795052,30,23,123,121
"8350",12,231047039,231054496,359,300,374,236
"8351",12,231544530,231546624,116,89,234,164
"8352",12,231600734,231602037,53,36,103,52
"8353",12,231665301,231668748,155,151,226,140
"8354",12,231679028,231690565,667,585,735,403
"8355",12,231713688,231718396,258,258,405,277
"8356",12,231780176,231781797,80,73,126,78
"8357",12,231850496,231853506,157,128,179,126
"8358",12,231922386,231935589,1013,937,885,558
"8359",12,232257175,232265668,172,211,531,381
"8360",12,232362549,232369920,326,335,263,178
"8361",12,232431477,232442255,672,651,403,267
"8362",12,232444087,232445536,147,150,83,64
"8363",12,232473034,232508998,2582,2387,1646,1100
"8364",12,232514886,232537558,1576,1570,1113,756
"8365",12,232585647,232589340,142,140,232,122
"8366",12,232623781,232625549,90,68,164,127
"8367",12,232900873,232903459,123,138,173,135
"8368",12,232978702,232982188,100,109,252,167
"8369",12,233162801,233167747,273,276,334,216
"8370",12,233206574,233214430,443,467,523,402
"8371",12,233972886,233977677,130,132,413,286
"8372",12,234240791,234242546,39,41,198,146
"8373",12,234257895,234259229,37,53,116,100
"8374",12,234288764,234292754,167,148,325,183
"8375",12,234335622,234338688,120,134,188,108
"8376",12,234368111,234369316,35,44,109,74
"8377",12,234435315,234438670,202,205,207,136
"8378",12,234502121,234503429,56,55,232,174
"8379",12,234546688,234551278,149,148,342,229
"8380",12,234587187,234588403,49,48,105,90
"8381",12,234704058,234706283,53,42,121,100
"8382",12,234963554,234965602,109,85,297,188
"8383",12,234966568,234970850,129,158,418,277
"8384",12,234972752,234983909,380,376,786,499
"8385",12,234993727,235002467,317,307,617,366
"8386",12,235022829,235034783,421,406,844,547
"8387",12,235058335,235062606,138,116,282,194
"8388",12,235147563,235153724,273,277,174,144
"8389",12,235155683,235157184,105,95,65,42
"8390",12,235263596,235266329,97,103,186,135
"8391",12,235299090,235303939,248,228,272,181
"8392",12,235492805,235497540,205,211,330,197
"8393",12,235510661,235512242,49,68,124,68
"8394",12,235591487,235593145,60,58,159,111
"8395",12,235605490,235607666,69,71,167,104
"8396",12,235746456,235748138,37,44,98,56
"8397",12,235765401,235766609,37,37,76,56
"8398",12,235937801,235942192,125,148,288,181
"8399",12,236568243,236571528,133,95,232,154
"8400",12,237022601,237027849,142,163,362,221
"8401",12,237121262,237123689,44,28,114,83
"8402",12,237126569,237130346,114,87,289,158
"8403",12,237192992,237197863,311,280,371,239
"8404",12,237198671,237205537,334,356,529,401
"8405",12,237221259,237224395,126,109,261,200
"8406",12,237226689,237228743,105,111,263,216
"8407",12,237233073,237236701,156,155,304,266
"8408",12,237431633,237436291,172,144,435,296
"8409",12,237455126,237457430,64,56,176,118
"8410",12,237469991,237476573,317,309,523,293
"8411",12,237481088,237483793,75,82,176,89
"8412",12,237500030,237502855,81,86,279,244
"8413",12,237590383,237591609,59,83,124,66
"8414",12,237856903,237860752,193,191,295,173
"8415",12,238096771,238109735,860,833,823,494
"8416",12,238119686,238126009,486,490,452,259
"8417",12,238127311,238170880,2458,2382,2124,1337
"8418",12,238234386,238243898,522,505,623,411
"8419",12,238420471,238429304,359,353,769,520
"8420",12,238456783,238462012,233,201,567,401
"8421",12,238499781,238506557,184,187,513,346
"8422",12,238507693,238512569,144,144,378,233
"8423",12,238526698,238530109,80,99,307,189
"8424",12,238863277,238869733,254,315,488,334
"8425",12,238945862,238951251,202,213,358,263
"8426",12,238963745,238973957,465,450,458,329
"8427",12,239002534,239009777,291,314,457,281
