"CHR","START","END","GFP_1","GFP_3","YAF_2","YAF_3"
"22",37567104,37572398,231,199,380,250
"22",37624883,37648437,1355,1235,1188,804
"22",37657749,37662648,231,228,349,237
"22",37673113,37677630,210,200,290,210
"22",37679587,37682048,153,131,238,144
"22",37686151,37689791,243,183,254,160
"22",37731928,37759685,1486,1417,1572,964
"22",37779266,37780330,74,98,109,76
"22",37781389,37785698,288,256,310,220
"22",37791870,37792948,79,80,107,80
"22",37929328,37934391,261,277,366,243
"22",37995260,38000867,323,330,393,244
"22",38105843,38116292,654,704,626,392
"22",38132163,38138750,220,220,371,239
"22",38179358,38182220,78,92,190,156
"22",38238899,38241368,58,70,157,121
"22",38312805,38318772,229,225,372,259
"22",38440287,38471852,2008,1898,1411,918
"22",38705404,38706820,59,50,102,81
"22",38763916,38772995,527,477,526,333
"22",38922724,38926216,110,108,208,195
"22",39087173,39092552,256,261,374,253
"22",39143763,39147064,197,164,228,124
"22",39168855,39172348,182,190,178,111
"22",39212743,39216349,147,132,266,202
"22",39230021,39261417,1836,1880,1766,1142
"22",39280797,39285086,226,198,329,196
"22",39286780,39295520,480,503,614,427
"22",39307009,39315395,416,390,561,337
"22",39348799,39355515,333,349,533,349
"22",39495562,39497754,76,70,127,104
"22",39501056,39503359,75,52,165,79
"22",39549876,39565258,907,947,1005,658
"22",39586561,39594756,516,491,552,370
"22",39595794,39602946,415,405,458,305
"22",39672510,39698620,1479,1374,1110,752
"22",39958256,39962148,160,143,319,261
"22",40040144,40046389,115,106,367,265
"22",40498484,40499572,13,16,98,78
"22",40634548,40637667,82,79,208,139
"22",40731662,40733160,62,57,104,83
"22",41216112,41218140,71,76,139,105
"22",41364292,41373208,405,374,359,233
"22",41444108,41447170,125,84,182,130
"22",41511664,41514284,99,94,156,105
"22",41587725,41590388,121,110,202,149
"22",41595163,41599437,140,155,246,167
"22",41620213,41622032,47,62,129,65
"22",41727376,41728819,103,102,53,47
"22",41742120,41743791,59,46,59,41
"22",41744905,41747032,105,96,153,129
"22",41904404,41921318,1032,972,763,524
"22",41938670,41942193,142,121,243,169
"22",41945707,41947362,93,92,134,91
"22",41968078,41973217,376,326,328,185
"22",42068045,42071489,202,145,243,177
"22",42179104,42182328,117,136,279,177
"22",42300547,42323620,1203,1226,1228,751
"22",42354168,42364013,512,516,561,322
"22",42364996,42372646,395,401,457,316
"22",42425271,42435272,664,584,738,446
"22",42436282,42441928,287,287,397,237
"22",42449353,42454001,215,189,255,187
"22",42714937,42717875,208,235,218,143
"22",42718805,42728181,487,467,352,244
"22",42805069,42807512,198,196,216,142
"22",42937176,42940732,76,80,305,244
"22",42945387,42948227,78,56,277,172
"22",42959799,42961229,20,27,125,86
"22",42990205,42991660,56,56,188,132
"22",43013648,43015980,110,134,194,136
"22",43150698,43153054,175,148,194,107
"22",43179501,43187773,423,420,392,284
"22",43281667,43311452,1917,1889,1396,954
"22",43336092,43346917,586,504,542,314
"22",43384547,43391563,387,339,397,261
"22",43624161,43625891,80,91,136,108
"22",43876908,43894819,802,860,789,487
"22",43895698,43902623,354,357,389,245
"22",43943826,43946832,153,170,182,127
"22",44037481,44039787,95,87,132,97
"22",44118426,44120687,132,117,149,91
"22",44296885,44322645,1429,1427,1590,1009
"22",44324238,44372410,2857,2718,3041,1856
"22",44448058,44451255,194,148,391,269
"22",44615777,44628524,528,553,607,340
"22",44676635,44685993,440,431,475,298
"22",45081678,45085525,192,180,265,188
"22",45208607,45214115,239,230,290,210
"22",45238346,45243303,251,255,308,180
"22",45441129,45442959,90,89,111,82
"22",45512069,45522572,422,408,650,418
"22",45536884,45545004,359,325,458,320
"22",45876164,45894043,1306,1155,1133,610
"22",45957819,45979508,1986,1989,1721,1057
"22",45994772,46015470,990,995,1341,786
"22",46101897,46137516,2225,2146,2163,1291
"22",46361668,46375220,833,884,828,473
"22",46449729,46456310,356,355,360,227
"22",46470480,46476108,286,252,345,245
"22",46511357,46517749,280,254,346,247
"22",46530735,46532071,39,42,80,46
"22",46537695,46542998,316,324,319,224
"22",46560715,46565344,179,172,204,136
"22",46572982,46576804,286,247,210,128
"22",46577618,46580655,198,199,150,124
"22",46606819,46610831,247,250,170,111
"22",46611414,46614762,161,158,101,71
"22",46617329,46622228,336,370,249,165
"22",46797500,46799802,82,80,103,73
"22",46826673,46831500,121,120,389,277
"22",47153789,47158326,240,269,292,181
"22",47328631,47330792,91,95,157,101
"22",49432664,49438538,211,200,243,181
"22",49626437,49631275,306,279,211,128
"22",49722852,49729307,343,318,326,187
"22",49925574,49940100,997,1006,743,410
"22",49992316,50004937,766,710,472,293
"22",50008347,50019869,854,784,480,304
"22",50025453,50028601,179,224,159,112
"22",50029439,50037338,606,552,392,242
"22",50148043,50153420,258,290,206,144
"22",50170955,50188097,783,728,494,307
"22",50243949,50285029,2387,2368,1865,1116
"22",50298415,50321825,1513,1356,965,594
"22",50476817,50491373,870,810,559,355
"22",50560894,50565661,246,227,247,153
"22",50599939,50613862,867,836,565,365
"22",50619134,50623653,237,182,306,197
"22",50655585,50657871,103,100,175,133
"22",50670604,50673857,251,247,208,124
"22",50675016,50679199,348,305,374,209
"22",50694322,50706967,856,766,651,382
"3",4905423,4906958,43,26,152,137
"3",5424468,5426744,70,77,93,68
"3",8483050,8484840,38,23,133,79
"3",8987367,8989580,84,69,114,56
"3",9245376,9251745,193,156,414,307
"3",9714953,9716249,32,48,93,82
"3",9749484,9752113,94,94,202,114
"3",9808473,9811202,86,96,173,134
"3",9897691,9899284,31,31,103,99
"3",10115489,10116667,40,28,93,66
"3",10364180,10367752,129,152,248,144
"3",10416559,10424492,303,288,543,348
"3",10458988,10462690,119,78,159,114
"3",10556528,10561404,135,134,267,215
"3",10755841,10759544,182,170,261,196
"3",10873466,10874970,56,52,102,95
"3",11059101,11062912,186,171,200,124
"3",11136189,11137896,62,61,162,123
"3",11152753,11156500,175,166,228,178
"3",11167738,11171802,148,128,317,221
"3",11195088,11196810,45,82,167,129
"3",11199375,11202865,79,80,254,163
"3",11498205,11499552,24,27,83,70
"3",11591129,11593208,52,56,184,144
"3",11600122,11602330,44,75,191,146
"3",11609864,11612811,57,49,191,122
"3",11764125,11766221,84,59,80,86
"3",11768051,11771516,171,164,186,149
"3",11846286,11849190,90,79,153,85
"3",12155370,12156886,52,63,162,134
"3",12705609,12707760,68,50,129,90
"3",12749353,12753894,161,140,268,233
"3",12806002,12811341,231,215,290,181
"3",12999217,13000809,64,62,124,121
"3",13016744,13026531,542,497,754,512
"3",13090485,13097512,425,413,407,266
"3",13190642,13195341,261,239,295,185
"3",13214112,13217040,167,143,194,128
"3",13217889,13223648,211,236,283,185
"3",13227526,13229999,84,71,94,72
"3",13413500,13416734,110,105,207,143
"3",13491685,13510160,930,957,1178,729
"3",13894098,13896936,113,114,134,99
"3",14124148,14126332,86,78,167,111
"3",14288765,14290746,62,68,133,120
"3",14400374,14406464,251,260,418,250
"3",14431165,14437047,291,329,525,387
"3",14448819,14456029,262,284,496,320
"3",14459254,14464792,218,200,294,208
"3",14466612,14474439,271,285,490,370
"3",14534977,14571927,2139,2027,2392,1512
"3",14919887,14924496,277,284,303,188
"3",15982477,15983715,28,36,110,88
"3",23094933,23096423,30,20,76,65
"3",23865121,23866554,42,52,141,94
"3",24828701,24830863,163,105,143,80
"3",25425734,25429767,35,32,195,124
"3",28940128,28941597,60,56,88,73
"3",30688121,30689934,42,36,141,104
"3",30768871,30770931,37,44,145,115
"3",32177114,32178264,58,54,129,120
"3",32467689,32470750,122,141,149,109
"3",37450642,37455218,274,252,266,189
"3",37781244,37782920,105,90,171,116
"3",37860216,37865274,200,206,323,239
"3",37934991,37938157,118,79,244,190
"3",37995571,38011028,785,797,875,489
"3",38023196,38026160,128,134,201,172
"3",38030567,38032865,132,149,188,133
"3",38136331,38141457,182,175,321,199
"3",38334529,38335601,38,51,123,105
"3",38452040,38456582,192,184,240,150
"3",38478290,38480244,86,81,114,85
"3",38834222,38836652,83,89,124,89
"3",39146340,39147841,84,62,123,63
"3",39288267,39290178,62,37,99,56
"3",39447282,39449078,67,86,88,67
"3",40579734,40586384,249,244,362,215
"3",40637785,40639147,32,26,106,81
"3",41317792,41318882,12,7,72,50
"3",41961218,41962715,60,57,106,72
"3",42441852,42444330,86,107,133,106
"3",42489457,42490731,65,63,82,54
"3",42600191,42602430,43,49,167,134
"3",42649863,42663640,610,605,848,566
"3",42803493,42805702,72,64,125,93
"3",43621155,43622844,43,61,111,75
"3",43768703,43771875,119,135,287,193
"3",43855249,43858285,118,107,183,114
"3",43871510,43873472,73,67,166,112
"3",43874330,43875542,18,34,98,75
"3",44056528,44059860,141,125,257,235
"3",44103454,44105992,52,50,144,119
"3",44992716,44994853,43,41,136,114
"3",45083541,45087474,118,104,227,179
"3",45105286,45107776,149,142,149,120
"3",45176971,45181411,231,215,283,195
"3",45507870,45509927,80,76,197,150
"3",45549985,45556533,215,182,558,390
"3",45609278,45613493,224,219,224,153
"3",45665198,45668511,119,144,296,243
"3",45880221,45882048,38,27,143,108
"3",46089100,46091748,77,102,230,150
"3",46483048,46485787,137,119,157,141
"3",46536481,46547486,195,150,657,453
"3",46699318,46720087,1276,1207,1138,711
"3",46856399,46886564,2115,2035,1612,1106
"3",46888050,46911566,1439,1357,1250,777
"3",46929414,46933255,130,130,327,236
"3",46934236,46938187,98,94,311,203
"3",46979543,46983448,183,218,176,85
"3",47520803,47523969,143,172,237,171
"3",48187079,48188900,49,61,105,56
"3",48500149,48508267,464,449,572,428
"3",48555187,48572032,753,682,1102,705
"3",48717239,48719193,77,72,153,126
"3",48738615,48740904,144,131,175,134
"3",49539573,49541041,121,114,142,104
"3",49798383,49814172,916,825,703,454
"3",49895017,49904823,509,503,487,286
"3",50142870,50177669,2116,1994,2146,1358
"3",50181916,50196989,926,970,879,571
"3",50200797,50222498,1305,1177,1021,632
"3",50224710,50227928,168,142,160,112
"3",50241368,50247463,255,210,350,254
"3",50248402,50252242,113,114,224,132
"3",50262762,50271966,517,501,670,412
"3",50291660,50293799,73,107,125,74
"3",50319958,50327305,290,312,408,246
"3",50363262,50400699,2143,2186,1855,1277
"3",50571051,50573028,97,67,95,72
"3",50599257,50621182,1190,1194,1319,907
"3",50623083,50631675,321,320,603,417
"3",51388283,51391311,91,86,194,106
"3",51499276,51500597,24,27,63,46
"3",51668919,51672493,150,107,194,136
"3",51714676,51719547,197,181,227,131
"3",52028532,52042079,793,739,734,478
"3",52043546,52049405,336,296,461,272
"3",52051642,52055892,190,183,215,150
"3",52153354,52155034,55,65,126,99
"3",52189814,52195330,304,299,405,271
"3",52215152,52222689,328,319,528,364
"3",52234200,52241165,272,308,626,402
"3",52291416,52303269,555,520,738,443
"3",52500033,52535065,2165,1994,1476,926
"3",52536338,52538306,69,85,155,132
"3",53071273,53076249,338,323,390,249
"3",53113508,53115909,86,51,202,92
"3",53139315,53177593,1959,1880,2169,1314
"3",53193437,53197136,213,192,239,168
"3",53238058,53244959,292,246,612,388
"3",53269861,53271469,51,58,157,123
"3",54144319,54149530,189,155,147,106
"3",54953475,54954969,45,47,143,96
"3",57297735,57299137,21,21,77,57
"3",57948021,57950209,62,69,198,140
"3",57969320,57971219,46,39,119,80
"3",57980710,57984565,87,68,204,170
"3",58470721,58472256,72,74,130,128
"3",58486728,58488729,105,109,149,96
"3",58524655,58527074,105,112,187,133
"3",58560747,58566446,218,192,378,224
"3",58584686,58588522,164,150,197,121
"3",58590764,58592755,124,112,136,109
"3",59236907,59238268,23,22,96,51
"3",59251644,59252750,56,41,116,69
"3",59817481,59819122,21,20,103,69
"3",60017142,60018414,53,54,146,112
"3",61562451,61565745,149,155,246,145
"3",63724054,63726077,17,18,106,102
"3",63911772,63913328,62,51,104,35
"3",63975738,63976920,22,18,70,56
"3",64483553,64484864,35,40,106,81
"3",64528968,64534981,168,166,252,176
"3",66418383,66419685,69,66,142,95
"3",69081673,69088641,55,64,400,281
"3",69410312,69411832,32,29,85,68
"3",71247783,71249125,54,61,50,29
"3",71395445,71397397,38,61,164,101
"3",71728549,71730835,88,72,141,121
"3",71875120,71876921,55,61,119,56
"3",72285828,72292270,354,289,350,244
"3",72297348,72302047,173,178,268,178
"3",72489840,72492881,147,133,269,187
"3",72678832,72681307,96,68,147,110
"3",73110337,73113557,120,112,203,102
"3",75435198,75436538,68,97,149,101
"3",98328769,98329900,59,58,134,79
"3",98521770,98523290,36,16,106,65
"3",98777171,98781006,51,51,240,160
"3",100046874,100048652,28,35,123,90
"3",107522578,107524308,50,43,132,94
"3",108008395,108009646,23,26,124,98
"3",111673542,111678181,236,194,339,240
"3",113248102,113250000,63,66,168,127
"3",113532195,113534964,205,181,251,148
"3",113695444,113697930,43,53,119,90
"3",114496152,114500370,45,48,312,233
"3",114584688,114586469,27,41,121,90
"3",115146066,115148193,44,39,123,117
"3",117995701,117998439,134,115,147,107
"3",119309311,119312172,53,68,210,200
"3",120169132,120173146,70,63,225,185
"3",120177202,120178312,14,17,70,60
"3",120416857,120420353,81,72,226,173
"3",122532157,122534664,64,54,241,176
"3",122967452,122980304,773,764,1074,808
"3",122987626,122998765,636,625,628,401
"3",123079555,123085862,239,273,635,445
"3",123089080,123092593,197,197,315,231
"3",123364468,123366779,62,63,116,83
"3",123650924,123656294,151,165,366,229
"3",123677045,123680564,118,117,263,208
"3",123685794,123690116,80,83,271,164
"3",123732551,123735791,148,159,322,233
"3",123739393,123741244,52,51,173,159
"3",123756321,123761384,113,107,340,264
"3",123780650,123781935,33,31,132,99
"3",123795842,123800695,124,126,302,209
"3",123807594,123810777,76,55,259,196
"3",123869087,123870687,27,31,137,117
"3",124031923,124036071,222,205,325,226
"3",124259814,124261659,54,52,141,104
"3",124315001,124316441,62,48,123,100
"3",124557351,124560465,92,119,266,213
"3",124584331,124587273,155,129,185,97
"3",124699711,124701404,89,102,108,79
"3",124812669,124814012,60,43,115,99
"3",125051481,125059849,217,190,473,368
"3",125061259,125063891,95,98,230,155
"3",125915696,125917318,82,78,120,85
"3",126056127,126059856,172,160,249,178
"3",126081678,126083878,103,85,213,131
"3",126550717,126559535,545,537,511,313
"3",126654647,126669452,809,755,681,478
"3",126676824,126685279,410,352,452,314
"3",126702850,126704985,132,111,200,115
"3",126856841,126860311,157,163,290,186
"3",126885019,126887085,33,39,112,86
"3",126910022,126914138,135,122,299,227
"3",126923540,126929469,176,185,509,337
"3",126954320,126969258,709,768,861,489
"3",127066716,127076092,583,633,599,380
"3",127104339,127110231,204,189,262,157
"3",127158054,127160064,66,73,83,54
"3",127523404,127529707,217,237,371,261
"3",127539358,127551889,625,630,607,366
"3",127574891,127580507,301,287,291,192
"3",127588750,127592371,191,158,228,164
"3",127688086,127693298,246,200,206,140
"3",127732434,127737266,173,149,250,162
"3",127819326,127824805,233,175,243,154
"3",128093702,128095584,52,45,96,87
"3",128481508,128491228,397,408,374,210
"3",128553646,128558087,174,185,224,153
"3",128582572,128585425,124,128,121,89
"3",129382773,129385328,85,89,161,91
"3",129595079,129600676,239,299,482,347
"3",129601540,129613672,614,569,855,534
"3",129940135,129946849,186,222,232,175
"3",129986787,129993436,247,224,283,194
"3",130003166,130005439,102,97,58,61
"3",130276156,130277304,51,48,69,69
"3",133940671,133949903,268,255,600,414
"3",134426731,134428750,69,50,169,111
"3",134677329,134678581,44,51,90,67
"3",135502657,135505570,72,69,170,118
"3",136250263,136251537,45,39,105,62
"3",136860573,136862950,65,79,172,127
"3",138077234,138084183,231,200,600,426
"3",138118316,138119715,99,73,181,116
"3",138327318,138330277,112,93,274,171
"3",138434119,138443950,472,425,613,465
"3",138860934,138862217,62,28,100,76
"3",138923381,138924860,59,67,118,76
"3",138934116,138952562,974,910,835,579
"3",139285414,139304797,1035,1068,1165,709
"3",139305919,139316495,531,486,727,428
"3",139324476,139332578,391,403,459,293
"3",139447417,139449258,57,55,110,81
"3",139744767,139746931,35,38,137,87
"3",140275676,140277118,59,41,90,72
"3",140941383,140943086,43,40,101,80
"3",141009866,141014046,144,142,248,145
"3",141191107,141195153,171,149,229,145
"3",141454651,141456573,53,67,150,80
"3",141459084,141460635,51,45,125,99
"3",142808089,142809440,20,24,96,87
"3",142863340,142864910,41,30,99,90
"3",143300575,143304118,70,68,239,167
"3",143305307,143308282,66,51,243,154
"3",146502895,146504187,19,21,106,103
"3",149085723,149087028,45,39,140,75
"3",149133545,149135890,26,17,136,130
"3",149178817,149181409,43,35,169,109
"3",149223602,149226110,42,18,147,141
"3",149479720,149480788,21,16,67,52
"3",149511087,149513595,25,26,161,104
"3",149575497,149576657,33,23,154,115
"3",149610440,149611831,9,14,89,67
"3",150093928,150095451,64,57,171,137
"3",150215524,150218080,126,107,272,228
"3",150232950,150238596,73,58,409,298
"3",150602967,150604282,34,43,118,75
"3",150761750,150764304,95,76,207,112
"3",151091226,151092542,65,57,136,119
"3",151227567,151229112,42,43,165,138
"3",151444927,151446287,39,31,139,120
"3",153051124,153052578,17,23,121,89
"3",153159096,153162890,123,116,284,159
"3",153599159,153600217,98,104,146,125
"3",153767787,153769318,65,57,164,75
"3",156534442,156537031,54,58,202,131
"3",157436300,157438875,88,84,268,174
"3",158709477,158712296,51,44,241,165
"3",158715328,158719813,162,151,387,258
"3",159432088,159433312,36,35,120,104
"3",159819764,159825633,58,54,321,246
"3",159881545,159883722,51,55,243,158
"3",160152465,160155007,80,58,198,127
"3",160754275,160757850,217,195,309,214
"3",160928584,160931354,73,82,123,92
