"seqnames","start","end","width","strand","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chr2",214019195,214019868,674,"*",1.49296039755164,9.00913811213994e-06,0.00010734734565926,"Intron (ENST00000406979.6/79582, intron 15 of 17)",2,213923863,214410233,486371,1,"79582","ENST00000480494.1",95332
"chr9",131147546,131149956,2411,"*",1.2759672294658,9.02027413812779e-06,0.00010744854893773,"Promoter (<=1kb)",9,131149951,131151884,1934,1,"8021","ENST00000530630.1",0
"chr1",183180360,183181488,1129,"*",1.30946867471532,9.03411190154897e-06,0.00010759762230722,"Distal Intergenic",1,183186238,183241261,55024,1,"3918","ENST00000493293.5",-4750
"chr7",129389680,129391793,2114,"*",1.26151088294596,9.03833152057887e-06,0.00010763999635092,"Promoter (<=1kb)",7,129388807,129400361,11555,1,"23382","ENST00000491079.1",873
"chr3",113110431,113111789,1359,"*",1.21532244557848,9.07812615989285e-06,0.0001080348159271,"Exon (ENST00000460707.1/107986114, exon 3 of 3)",3,113157708,113162020,4313,1,"102723430","ENST00000491578.1",-45919
"chr9",87878579,87879344,766,"*",1.3912211809624,9.08212759443262e-06,0.00010806662101079,"Distal Intergenic",9,87882877,87888903,6027,1,"286234","ENST00000325643.6",-3533
"chr7",31973855,31976861,3007,"*",1.1489015149577,9.09648925555513e-06,0.00010821091207187,"Intron (ENST00000396191.6/5137, intron 2 of 17)",7,31751179,32070407,319229,2,"5137","ENST00000396191.6",93546
"chr11",102144874,102146564,1691,"*",1.39528951643551,9.09802602003644e-06,0.0001082162090119,"Intron (ENST00000282441.10/10413, intron 2 of 8)",11,102162456,102186686,24231,1,"10413","ENST00000526594.1",-15892
"chr6",157859920,157862172,2253,"*",1.18202185450243,9.11331305217094e-06,0.00010837426346204,"Intron (ENST00000614703.4/51429, intron 3 of 5)",6,157885114,157892786,7673,2,"105378078","ENST00000446768.1",30614
"chr1",204559378,204561103,1726,"*",1.21759896969103,9.12213993820936e-06,0.00010847130064702,"Distal Intergenic",1,204542789,204549388,6600,1,"4194","ENST00000444261.1",16589
"chr5",87787150,87788412,1263,"*",1.51824644564374,9.14656750075045e-06,0.0001087279923672,"Distal Intergenic",5,87665345,87733269,67925,2,"105379069","ENST00000511417.2",-53881
"chr2",176612152,176614514,2363,"*",1.10563561970265,9.14825210765383e-06,0.00010873410289749,"Exon (ENST00000695928.2/105373754, exon 5 of 5)",2,176600980,176601052,73,2,"100302142","ENST00000636535.1",-11100
"chr7",141779765,141782385,2621,"*",1.18200309173974,9.15400873143276e-06,0.00010878662502731,"3' UTR",7,141776674,141781691,5018,1,"50832","ENST00000247881.4",3091
"chr3",172645731,172649304,3574,"*",1.0023184044113,9.16801080861381e-06,0.00010893159137632,"Exon (ENST00000475381.7/57552, exon 2 of 5)",3,172633775,172636184,2410,2,"57552","ENST00000470419.1",-9547
"chr7",83438893,83440361,1469,"*",1.13105579287199,9.1748285924564e-06,0.00010899422952451,"Intron (ENST00000643230.2/9723, intron 4 of 16)",7,83407140,83462160,55021,2,"9723","ENST00000644381.1",21799
"chr1",120175802,120176772,971,"*",1.22581771370552,9.18503614632768e-06,0.00010910752293452,"Promoter (<=1kb)",1,120150898,120176520,25623,2,"9554","ENST00000578049.4",0
"chr5",77434197,77436141,1945,"*",1.23957761367395,9.19155806885767e-06,0.00010917702199002,"Promoter (<=1kb)",5,77426652,77436279,9628,2,"55255","ENST00000512033.1",138
"chr11",96193922,96196721,2800,"*",1.09043980531102,9.1961469032501e-06,0.00010922355141515,"Intron (ENST00000524717.6/84441, intron 1 of 4)",11,95978755,96093520,114766,2,"84441","ENST00000618849.1",-100402
"chr9",94782389,94784071,1683,"*",1.02849929506884,9.20657534586424e-06,0.00010933144327746,"Intron (ENST00000375315.8/84909, intron 3 of 16)",9,94760315,95080894,320580,1,"84909","ENST00000424143.5",22074
"chr4",55503014,55503635,622,"*",1.4492931807657,9.21716066903661e-06,0.00010944116637578,"Intron (ENST00000309964.8/9575, intron 1 of 21)",4,55427903,55510027,82125,2,"9575","ENST00000309964.8",6392
"chr4",14908343,14909578,1236,"*",1.23097547112261,9.21865954792604e-06,0.00010945097322231,"Distal Intergenic",4,14470465,14888169,417705,2,"201853","ENST00000505089.6",-20174
"chr9",115170465,115173066,2602,"*",1.12164890508032,9.23284786829943e-06,0.00010960342613966,"Intron (ENST00000649121.1/50514, intron 5 of 6)",9,115141818,115402644,260827,1,"50514","ENST00000374016.5",28647
"chr20",13553880,13555011,1132,"*",1.59031905050739,9.23897895434966e-06,0.00010965033872155,"Intron (ENST00000480436.5/55617, intron 8 of 13)",20,13614667,13630011,15345,2,"55617","ENST00000434275.1",75000
"chr7",99082923,99085752,2830,"*",1.25185515352238,9.24959013160732e-06,0.00010976211782834,"Promoter (1-2kb)",7,99052212,99081427,29216,2,"57154","ENST00000480055.5",-1496
"chr4",54015171,54017707,2537,"*",1.01257013205771,9.255141571737e-06,0.00010981998255892,"Intron (ENST00000507166.5/5156, intron 12 of 23)",4,53986587,53987058,472,2,"402176","ENST00000491826.2",-28113
"chr12",46386682,46388873,2192,"*",1.28249667298172,9.27789909467097e-06,0.00011004340771394,"Promoter (2-3kb)",12,46384107,46387972,3866,1,"100288798","ENST00000551021.5",2575
"chr11",27860325,27863120,2796,"*",1.0393275743964,9.28415864187715e-06,0.00011010003516646,"Intron (ENST00000530663.1/ENST00000530663.1, intron 1 of 1)",11,27654893,27722058,67166,2,"627","ENST00000314915.6",-138267
"chr8",109743852,109746031,2180,"*",1.13843605687533,9.28485592012279e-06,0.00011010027640189,"Distal Intergenic",8,109574188,109691791,117604,2,"55638","ENST00000422135.5",-52061
"chr8",54048411,54050489,2079,"*",1.14738734974965,9.29984581082734e-06,0.00011025024315315,"Promoter (2-3kb)",8,54047963,54052898,4936,2,"10434","ENST00000520718.1",2409
"chr1",41101989,41102988,1000,"*",1.31853292517191,9.30345471364413e-06,0.00011027641498938,"Intron (ENST00000326197.11/22955, intron 7 of 14)",1,41041422,41070631,29210,2,"22955","ENST00000482530.1",-31358
"chr9",106883205,106884555,1351,"*",1.38262097818961,9.30937913588262e-06,0.00011033476423199,"Intron (ENST00000472574.1/58499, intron 1 of 3)",9,106863166,107013634,150469,1,"58499","ENST00000277225.10",20039
"chr2",135661445,135663622,2178,"*",1.20163607390411,9.3242590562968e-06,0.00011048696737661,"Promoter (1-2kb)",2,135665397,135665478,82,1,"406915","ENST00000384921.4",-1775
"chr22",40264491,40266328,1838,"*",1.34365806768455,9.33543161608302e-06,0.00011061129709316,"Promoter (<=1kb)",22,40265003,40321799,56797,1,"23112","ENST00000446273.1",0
"chr5",154267351,154268529,1179,"*",1.24056073612835,9.36419498286118e-06,0.00011087940397404,"Intron (ENST00000425427.6/55568, intron 1 of 6)",5,154287470,154376367,88898,1,"55568","ENST00000519571.1",-18941
"chr20",49012362,49014183,1822,"*",1.22280564659877,9.36515535524978e-06,0.00011088270311964,"Promoter (<=1kb)",20,49013048,49036672,23625,1,"10564","ENST00000681119.1",0
"chr14",52706632,52707617,986,"*",1.2458573157754,9.38395896388089e-06,0.00011108107756043,"Promoter (<=1kb)",14,52707178,52709089,1912,1,"5706","ENST00000555887.5",0
"chr21",14011642,14014057,2416,"*",-1.20566194262374,9.4028113664657e-06,0.00011127184623827,"Exon (ENST00000450880.1/ENST00000450880.1, exon 7 of 11)",21,14027415,14088783,61369,1,"105377134","ENST00000653756.2",-13358
"chr6",153166532,153168111,1580,"*",1.33582676903748,9.41231203045962e-06,0.00011137267450516,"Distal Intergenic",6,153004459,153131282,126824,2,"26575","ENST00000206262.2",-35250
"chr3",161220925,161223335,2411,"*",1.10731208727132,9.42276516817522e-06,0.00011147553395241,"Promoter (<=1kb)",3,161221262,161238191,16930,1,"51068","ENST00000493066.5",0
"chr8",89886173,89888359,2187,"*",1.31890593919076,9.44304559776476e-06,0.00011166204701289,"Distal Intergenic",8,89901849,89927853,26005,1,"734","ENST00000647849.1",-13490
"chr2",111227243,111228587,1345,"*",1.07033209376359,9.44333644847572e-06,0.00011166204701289,"Intron (ENST00000645030.2/541471, intron 3 of 4)",2,111207776,111232182,24407,2,"541471","ENST00000659806.1",3595
"chr2",27854505,27855919,1415,"*",1.39512497804486,9.47547234598498e-06,0.00011201889852296,"Intron (ENST00000448427.1/9577, intron 3 of 5)",2,27809687,27843161,33475,2,"64080","ENST00000458185.1",-11344
"chr6",101543599,101544927,1329,"*",1.50228243210736,9.51195685299834e-06,0.00011240806672643,"Intron (ENST00000683774.1/2898, intron 6 of 16)",6,101452917,101454245,1329,2,"101927388","ENST00000669326.1",-89354
"chr17",63189039,63190183,1145,"*",1.39386003298184,9.53298616531316e-06,0.00011263203071751,"Intron (ENST00000689528.1/26115, intron 5 of 27)",17,63193994,63424138,230145,1,"26115","ENST00000583356.5",-3811
"chr2",28168219,28169828,1610,"*",1.26011900573625,9.55478262424652e-06,0.00011284856727329,"Intron (ENST00000344773.6/9577, intron 7 of 12)",2,28307437,28310490,3054,2,"100505716","ENST00000418963.2",140662
"chr17",15361207,15362390,1184,"*",1.05143105140164,9.56142281184344e-06,0.00011290239677887,"Distal Intergenic",17,15331166,15341632,10467,2,"64518","ENST00000539316.1",-19575
"chr5",90561007,90564266,3260,"*",1.06678355587441,9.5853430103821e-06,0.00011315198968816,"Promoter (2-3kb)",5,90558837,90627945,69109,1,"84059","ENST00000640281.1",2170
"chr22",23449877,23453070,3194,"*",-1.0357928829644,9.58953890270478e-06,0.00011319330537995,"Intron (ENST00000454268.1/ENST00000454268.1, intron 1 of 1)",22,23434171,23434731,561,1,"101929374","ENST00000428415.1",15706
"chr20",9311188,9312742,1555,"*",1.28789867835455,9.60020409250924e-06,0.00011330274977332,"Intron (ENST00000378501.3/5332, intron 3 of 37)",20,9307815,9480471,172657,1,"5332","ENST00000689392.1",3373
"chr5",32419684,32420966,1283,"*",1.56276593305945,9.60325609664323e-06,0.00011332788641609,"Exon (ENST00000265069.13/51663, exon 3 of 20)",5,32419820,32444496,24677,2,"51663","ENST00000505204.1",23530
"chr10",59829563,59832110,2548,"*",1.00649829250931,9.60438592486881e-06,0.00011332788641609,"Intron (ENST00000263102.7/8030, intron 3 of 8)",10,59806444,59812728,6285,2,"8030","ENST00000518638.1",-16835
"chr6",121895640,121897582,1943,"*",1.2020267063833,9.60449217089281e-06,0.00011332788641609,"Distal Intergenic",6,121857813,121870910,13098,1,"105377979","ENST00000701253.1",37827
"chr4",20418029,20419332,1304,"*",1.45825275973995,9.6084815870653e-06,0.00011335931290644,"Intron (ENST00000504154.6/9353, intron 4 of 36)",4,20392154,20394856,2703,1,"100505893","ENST00000515882.2",25875
"chr10",73439586,73440362,777,"*",1.25428966136713,9.613873138698e-06,0.00011341469475908,"Exon (ENST00000360663.10/5532, exon 13 of 14)",10,73423579,73433561,9983,2,"118490","ENST00000299432.7",-6025
"chr6",153092356,153093508,1153,"*",1.34479121752247,9.61809506165622e-06,0.0001134480434624,"Intron (ENST00000206262.2/26575, intron 1 of 4)",6,153004459,153131282,126824,2,"26575","ENST00000206262.2",37774
"chr7",158112095,158114558,2464,"*",-1.1096567114349,9.6206218904523e-06,0.00011346961909881,"Intron (ENST00000389413.7/5799, intron 9 of 21)",7,158110825,158205277,94453,2,"5799","ENST00000404321.3",90719
"chr6",153941015,153942676,1662,"*",1.17992995127816,9.62596383593233e-06,0.00011351616067975,"Distal Intergenic",6,154010496,154089879,79384,1,"4988","ENST00000520282.5",-67820
"chr9",108585870,108587107,1238,"*",1.09205418187236,9.6285559485199e-06,0.00011353026549565,"Distal Intergenic",9,108854588,108855986,1399,2,"10880","ENST00000374667.5",268879
"chr1",21702859,21704393,1535,"*",1.04981874454453,9.63265940820941e-06,0.00011357041605278,"Promoter (<=1kb)",1,21685892,21704615,18724,2,"84196","ENST00000464577.1",222
"chr4",41162381,41163311,931,"*",1.48150429478891,9.64999699798395e-06,0.00011373360592297,"Intron (ENST00000508593.6/323, intron 1 of 17)",4,41065590,41207908,142319,2,"323","ENST00000503555.5",44597
"chr3",197054878,197057913,3036,"*",1.11850018919733,9.66011473446765e-06,0.00011383635422311,"Intron (ENST00000346964.6/1739, intron 24 of 25)",3,197065709,197069482,3774,2,"1739","ENST00000470629.1",11569
"chrX",56728571,56730372,1802,"*",1.28432637173565,9.70081472792445e-06,0.0001142662957288,"Promoter (<=1kb)",23,56729241,56817569,88329,1,"550643","ENST00000637096.1",0
"chr3",108470770,108472717,1948,"*",1.0074497459586,9.72492242271246e-06,0.0001145336717916,"Exon (ENST00000693548.1/22989, exon 13 of 41)",3,108455807,108461912,6106,2,"22989","ENST00000495753.2",-8858
"chr3",54217075,54218468,1394,"*",-1.35227012915169,9.7271348726347e-06,0.0001145514337383,"Intron (ENST00000415676.6/55799, intron 3 of 38)",3,54197371,54885586,688216,1,"55799","ENST00000468658.1",19704
"chr4",141027107,141028740,1634,"*",1.30332536991856,9.72844484380433e-06,0.00011455856585726,"Intron (ENST00000515673.7/57484, intron 1 of 6)",4,140944549,140967870,23322,2,"57484","ENST00000515057.1",-59237
"chr11",3946039,3947540,1502,"*",1.27476417122438,9.73050961283398e-06,0.0001145672932117,"Promoter (<=1kb)",11,3947343,4055565,108223,1,"6786","ENST00000532990.1",0
"chr14",68458860,68460814,1955,"*",1.0952260743841,9.74162532132139e-06,0.00011464736978193,"Intron (ENST00000479335.5/5890, intron 10 of 11)",14,68472033,68478101,6069,1,"5890","ENST00000555782.1",-11219
"chr4",121706515,121707611,1097,"*",1.15722735985827,9.74833749371734e-06,0.00011470146507022,"Distal Intergenic",4,121681556,121696995,15440,2,"308","ENST00000513523.1",-9520
"chr3",41198697,41201719,3023,"*",1.04607440002461,9.75634687122521e-06,0.0001147790985078,"Promoter (<=1kb)",3,41198705,41239971,41267,1,"1499","ENST00000642836.1",0
"chr1",183101735,183104596,2862,"*",1.14403771069159,9.76140936698785e-06,0.00011483035053477,"5' UTR",1,183096544,183110631,14088,1,"3915","ENST00000484114.2",5191
"chr11",109858175,109860081,1907,"*",1.21418861495566,9.77102343658627e-06,0.00011493513465275,"Intron (ENST00000692099.1/107984384, intron 2 of 2)",11,109741625,109823893,82269,2,"105369482","ENST00000662064.1",-34282
"chr4",20247584,20250544,2961,"*",1.05059679110317,9.77305025443431e-06,0.00011495066232517,"Promoter (1-2kb)",4,20251905,20620561,368657,1,"9353","ENST00000504154.6",-1361
"chr1",40014670,40015675,1006,"*",1.09135415888787,9.77599924180281e-06,0.00011497703352975,"Distal Intergenic",1,40040233,40072649,32417,1,"10487","ENST00000372797.7",-24558
"chrX",37872008,37873553,1546,"*",1.17263508779883,9.77691902324603e-06,0.00011497953684279,"Intron (ENST00000465127.1/7102, intron 3 of 8)",23,37838836,37847571,8736,2,"6990","ENST00000378578.9",-24437
"chr1",111274612,111276118,1507,"*",1.12652790566945,9.80165688531342e-06,0.0001152537943979,"Distal Intergenic",1,111280059,111286108,6050,1,"149620","ENST00000369743.8",-3941
"chr7",130935237,130938465,3229,"*",1.04754899616093,9.80785143816553e-06,0.00011531829662115,"Exon (ENST00000608412.1/ENST00000608412.1, exon 1 of 1)",7,130872366,130941524,69159,2,"378805","ENST00000701381.1",3059
"chr5",35365844,35367208,1365,"*",1.35182088918715,9.81598675470884e-06,0.00011540560689024,"Distal Intergenic",5,35055702,35230487,174786,2,"5618","ENST00000618457.5",-135357
"chr1",40241493,40242636,1144,"*",1.18721985636633,9.81980497054289e-06,0.00011543467216906,"Distal Intergenic",1,40245947,40251683,5737,1,"127391","ENST00000468258.1",-3311
"chr3",190215763,190217576,1814,"*",1.32849707426144,9.81987841084035e-06,0.00011543467216906,"Distal Intergenic",3,189956831,190122437,165607,2,"55214","ENST00000427335.6",-93326
"chr17",4303656,4306293,2638,"*",1.05528610802675,9.83648230572027e-06,0.00011558808356432,"Intron (ENST00000396981.7/7326, intron 2 of 5)",17,4282899,4331923,49025,2,"7326","ENST00000571953.5",25630
"chr5",128436800,128437505,706,"*",1.29473810624791,9.84624832518473e-06,0.00011568612720145,"Intron (ENST00000262464.9/2201, intron 7 of 64)",5,128365170,128377821,12652,2,"2201","ENST00000511489.1",-58979
"chr12",45214712,45217147,2436,"*",1.17548112546229,9.84965836830366e-06,0.00011571367110856,"Promoter (<=1kb)",12,45215987,45421217,205231,1,"196527","ENST00000426898.2",0
"chr8",135593718,135596383,2666,"*",1.16035282487476,9.85090563614332e-06,0.00011571576969453,"Promoter (<=1kb)",8,135593331,135647184,53854,1,"10656","ENST00000522433.1",387
"chr10",60978452,60980557,2106,"*",1.28431579134782,9.85418821184398e-06,0.00011574596964796,"Intron (ENST00000357917.4/9886, intron 2 of 11)",10,61001117,61027604,26488,1,"100507058","ENST00000686519.1",-20560
"chr7",28687773,28690376,2604,"*",1.01484536825971,9.86630345964825e-06,0.0001158548065984,"Promoter (1-2kb)",7,28686137,28779228,93092,1,"9586","ENST00000484383.1",1636
"chr6",9481524,9483096,1573,"*",1.01592721096136,9.87078957411122e-06,0.00011589911711531,"Distal Intergenic",6,9124221,9161777,37557,2,"107986562","ENST00000431369.1",-319747
"chr3",180063172,180064863,1692,"*",1.31844916510987,9.89127730964135e-06,0.00011609776993769,"Distal Intergenic",3,179801066,180037053,235988,2,"51555","ENST00000485199.5",-26119
"chr4",105092478,105094184,1707,"*",1.34778268111428,9.89765059297789e-06,0.00011615581071469,"Intron (ENST00000671069.1/ENST00000671069.1, intron 5 of 6)",4,105145875,105242771,96897,1,"54790","ENST00000305737.6",-51691
"chr3",61663418,61664576,1159,"*",1.30859886920292,9.90657842770721e-06,0.00011625219685241,"Intron (ENST00000495879.1/5793, intron 1 of 2)",3,61561911,62293329,731419,1,"5793","ENST00000295874.14",101507
"chr8",19265961,19268281,2321,"*",1.20906879964896,9.90876180113142e-06,0.000116269429561,"Distal Intergenic",8,19084992,19259469,174478,2,"100128993","ENST00000520920.5",-6492
"chr2",20291116,20291901,786,"*",1.37094417615833,9.9156333792917e-06,0.00011634166721792,"Intron (ENST00000338086.9/23369, intron 8 of 19)",2,20249864,20312256,62393,2,"23369","ENST00000440577.5",20355
"chr3",189371778,189372737,960,"*",1.52471619399081,9.92157220014218e-06,0.0001164029510562,"Distal Intergenic",3,189309894,189315595,5702,1,"285386","ENST00000481307.1",61884
"chr9",28810522,28811292,771,"*",1.39313010041464,9.92491399616062e-06,0.0001164337591536,"Intron (ENST00000698399.1/158038, intron 2 of 6)",9,28863626,28863706,81,2,"100126310","ENST00000401147.1",52414
"chr1",222973632,222975837,2206,"*",1.12750342925698,9.92985056099126e-06,0.00011648327042859,"Intron (ENST00000674736.1/84976, intron 2 of 7)",1,222928441,222943550,15110,1,"84976","ENST00000482856.1",45191
"chr18",36419693,36421190,1498,"*",1.14538254948107,9.94089184167402e-06,0.0001165875651564,"Intron (ENST00000590592.6/80206, intron 3 of 28)",18,36297836,36779779,481944,1,"80206","ENST00000359247.8",121857
"chr8",135614842,135619030,4189,"*",1.13491228987642,9.94458068405805e-06,0.00011661401048007,"Intron (ENST00000355849.10/10656, intron 7 of 8)",8,135607010,135656722,49713,1,"10656","ENST00000521461.5",7832
"chr11",96032842,96036108,3267,"*",1.13630658413442,9.95292961272945e-06,0.000116695086279,"Intron (ENST00000524717.6/84441, intron 2 of 4)",11,95978755,96093520,114766,2,"84441","ENST00000618849.1",57412
